"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta5","beta6","beta7","beta8","beta9","mu_D_1","mu_D_2","p_G_D","start_date"
"kabwe","beta18",8.95991374185773e-06,-5.15916591768924e-06,5.53625355575227e-06,-8.4379896984508e-07,-4.1411076136064e-06,-2.5903950031295e-06,-2.79598030409662e-06,-2.84298056940636e-06,-8.84389755856529e-06,-2.62667890128017e-05,8.93327243341388e-05,-2.38390069325185e-05,-2.87510330407368e-06,-1.08405817446685e-05,-6.09712190959706e-06,1.97704727771378e-06,-6.3873069134536e-06,3.44548309907954e-06,-4.61899538526507e-06,5.2095548063683e-06,-6.60550743649228e-06,6.70355901130105e-07,3.79273370020064e-06,4.53044790983305e-06,1.20258225010785e-06,-5.4341101968439e-06,-9.33467098450269e-06,1.01865041499124e-05,-5.07003458737801e-06,3.12475003008858e-06,1.21303153074737e-06,2.06619400483906e-06,-1.16587850989164e-05,4.15590583288066e-07,1.32080589903438e-06,1.18746223338472e-06,-2.61874295896853e-06,5.98378477951958e-06,-1.22867037376872e-06,-4.44540468730626e-06,-1.17130330300654e-06,2.15587203926961e-07,1.64077231354753e-06,5.76710397351692e-05,-0.000306169588669517,1.32726656402378e-05,-0.000113569969483048
"kabwe","beta19",-3.57449307967776e-06,5.23640638196115e-06,-6.76646455821036e-07,7.43466681742446e-08,3.29006300951586e-07,1.08080065369866e-06,-6.59735829948844e-06,2.01891103839711e-06,-4.09137124166675e-06,-1.67900954405953e-05,-2.38390069325185e-05,9.39386877611336e-05,-9.57260890838073e-07,-2.68922858515898e-05,-1.27665149107266e-05,2.32554763597916e-06,-2.48871657746218e-06,5.90363923572615e-06,5.41540503902555e-07,3.28192888521027e-06,2.15381641793125e-06,-5.15404864089188e-06,5.99779889699503e-06,4.85923597060498e-06,-2.11419240880886e-06,-1.86000029824095e-06,7.92921640123119e-06,4.68887732016636e-06,8.55475840966886e-07,-3.08739240150047e-06,1.21248071114935e-06,7.72876098673526e-06,2.7347575172304e-06,-2.75240131373552e-06,1.29626991703841e-06,5.28093871428204e-06,2.22051217130131e-06,-9.84870179585907e-06,5.73786292139875e-07,1.4523924684941e-06,-1.52543175028672e-06,-1.6526734875472e-06,1.15747941072968e-06,0.000227337280961726,0.000496627116880765,-3.3813909611102e-05,0.00046623238094931
"kabwe","beta2",-8.61053373992969e-06,7.18510612099986e-06,8.48651262122902e-07,9.28904268615221e-07,-1.19539395309483e-07,2.01375988242461e-06,3.26474003043684e-06,-2.16121649743842e-07,-1.62821457772033e-06,9.69907327556537e-07,-2.87510330407368e-06,-9.57260890838073e-07,6.58053633541025e-05,3.66068278459207e-06,-2.81585111520857e-06,6.03922587300975e-06,-3.121609264384e-06,3.68135731550941e-06,-2.1007007280084e-06,-2.02039094470704e-06,5.13831953533799e-06,8.97191125273854e-07,-1.36447185610672e-06,2.25535216466776e-06,2.91927403395722e-06,-5.45076017258271e-06,2.54546217527215e-06,-1.13122489311148e-06,6.39434664912494e-06,-4.18900033150946e-06,5.66584284079528e-06,3.16178961424314e-06,-6.79131314415908e-06,8.50796554011486e-06,-5.77601735249673e-06,7.61219443839819e-06,5.95420352671e-06,1.27343986085651e-06,-1.37834843272025e-05,-1.4320908765711e-05,-1.05173202356447e-05,-6.48020867218271e-06,-1.51368104335644e-06,-6.92893703492751e-05,5.62763597993156e-05,-6.47899433906255e-06,0.00107253073834187
"kabwe","beta20",6.11289908901017e-06,-1.11651491472239e-06,3.06304454572164e-06,7.38780717882708e-07,1.10078168746578e-06,-3.92517724823466e-06,-4.14699994726913e-06,-1.25058316816658e-06,1.27473486450891e-07,-6.6571765296428e-06,-1.08405817446685e-05,-2.68922858515898e-05,3.66068278459207e-06,8.91637579485856e-05,-2.11431186870659e-05,-7.51357887122458e-06,2.62999749937386e-06,-1.4124479540079e-06,-7.30777083757379e-07,-1.58738330457098e-06,-2.91686538956558e-07,6.09214134304667e-06,-4.8320009840849e-06,-2.68776279166344e-07,9.02991619342099e-06,-1.87713271437936e-06,-2.32110555431067e-06,-2.10806331776342e-06,-1.18978175282222e-06,7.29407180847492e-06,-8.20840122913807e-06,1.46517725650584e-06,4.06407892371269e-06,-5.09233025333967e-06,1.53578843081731e-06,-1.10931400359552e-05,5.04843194019782e-06,2.94005698424736e-06,-9.1123224497771e-07,-3.98906798781033e-07,1.98830040697377e-06,-3.01453457129886e-06,1.71898765636305e-06,0.000134063869938358,0.000276055987140666,-3.00606650479906e-05,-0.00021956244646932
"kabwe","beta21",-7.73507858317935e-06,-1.04903232696097e-05,-1.94269542885682e-06,7.86976091945401e-07,3.54994674282747e-07,3.51976229050314e-06,-7.81285264282848e-07,-3.3664914245273e-06,5.60265354115406e-06,-1.12352983357477e-05,-6.09712190959706e-06,-1.27665149107266e-05,-2.81585111520857e-06,-2.11431186870659e-05,9.64396166715102e-05,-3.72699570567752e-05,-8.56725488555891e-06,4.80401890013616e-06,-1.03372908942176e-06,8.23611030258512e-07,9.14624333682107e-06,3.40528634008229e-06,-4.44708492001907e-06,3.09415379409564e-06,-2.50164543531805e-06,3.37230786878373e-06,-6.5096015428543e-07,-2.90528516176546e-06,7.01227481025866e-06,1.2694461631427e-06,2.35723938596451e-06,-3.34105768333424e-06,-2.40217624682173e-06,-4.88950889176831e-06,-3.04139508565365e-06,-5.29563391369442e-06,-1.0093315054078e-05,-3.78879124786373e-06,-2.37397048286066e-06,7.81807204329792e-06,-4.15197684376705e-07,1.25115678058387e-06,-9.85060670629407e-07,-0.000243215676763383,-9.5031984398646e-05,1.58383771625487e-05,-0.00063886760538175
"kabwe","beta22",4.25345017446682e-06,3.47674783173385e-06,2.85246106856e-06,3.65552402757869e-06,-6.46445550379955e-07,-2.48157689114761e-06,2.75379901788986e-06,1.1162085764806e-07,-6.86250784497038e-06,4.16847976307039e-06,1.97704727771378e-06,2.32554763597916e-06,6.03922587300975e-06,-7.51357887122458e-06,-3.72699570567752e-05,7.94656280871372e-05,-3.48840802247357e-05,7.96674109680779e-06,-1.04583187289678e-06,-1.46823624441637e-06,1.01936912289275e-05,-1.24486051163809e-06,8.80858690460904e-07,-3.25866653759577e-06,3.33703708299536e-06,-1.50273010177671e-06,8.72653776649368e-06,1.98057316629988e-06,1.02552263553354e-06,1.37740302570956e-07,-2.98228174472344e-06,3.77232482818008e-06,-6.00216497587504e-07,3.81983922163799e-06,4.02774700613342e-06,8.99456024209844e-06,2.47717066544752e-06,2.66968173185044e-06,1.0857670032471e-06,-3.49295858857861e-06,-5.56007901162356e-06,1.29618373335288e-06,1.69876095685986e-06,-0.000243191272599836,0.000134546560927256,4.19335378196649e-07,0.000107693785867303
"kabwe","beta23",7.46160379928694e-06,7.26527191742161e-06,3.34892184122577e-06,-3.56214022482715e-06,2.57413241326328e-06,2.8022316047578e-06,3.05803759362295e-07,-1.09231705162116e-07,4.30987176095575e-06,-7.08153960609405e-08,-6.3873069134536e-06,-2.48871657746218e-06,-3.121609264384e-06,2.62999749937386e-06,-8.56725488555891e-06,-3.48840802247357e-05,8.19209046432376e-05,-4.62363299923354e-05,9.28646525706092e-06,6.52312926762597e-06,-6.29628576575727e-06,5.02386632666994e-07,4.5188944111736e-06,2.18852195618132e-06,6.47465955160373e-06,3.41380337818722e-06,2.31608220508353e-07,6.38714475059979e-06,1.79990471998295e-07,9.73783505013127e-07,7.9135045273767e-06,-8.02482167834742e-06,3.16689840321498e-06,-5.94065769974414e-06,2.02489344967456e-06,3.17759876166965e-06,7.66778666056657e-06,1.90142592395947e-06,1.77054251747199e-06,-4.90252369182296e-06,6.57749926045112e-06,-3.7750969807844e-06,-2.14164292079062e-06,-0.000100161391844334,0.000221555479476023,-1.09614467333193e-05,0.000309115554004368
"kabwe","beta24",7.52483714555962e-07,2.39314761588599e-06,-4.21520831673241e-06,3.25500101500932e-06,-6.32597701791943e-07,4.16253402929438e-07,-2.3058672341195e-06,-5.5028320263198e-07,-8.19398975958363e-07,-3.32671217581168e-06,3.44548309907954e-06,5.90363923572615e-06,3.68135731550941e-06,-1.4124479540079e-06,4.80401890013616e-06,7.96674109680779e-06,-4.62363299923354e-05,7.09214819126071e-05,-3.22439922919183e-05,-1.03524539057995e-06,8.33720554304512e-06,-5.74449881754086e-07,5.37492891940271e-06,-2.4329573520494e-07,3.50383113961287e-06,7.46955203371722e-06,-9.41025333574393e-07,2.29222726783063e-06,9.72776641943759e-06,5.28729774519344e-06,-8.35915108960754e-06,8.66682749241694e-06,-4.20079013274757e-06,-3.20302194248267e-06,-4.85812147464182e-07,-2.8000915381281e-06,-6.22829380099371e-06,-4.62935215366213e-06,-3.7233686187709e-06,1.26373930871647e-06,2.41753292822763e-07,1.1075932295823e-06,2.24443981528147e-06,-0.000222846407965081,0.000158931260747768,2.99498305332357e-07,-2.31337058070632e-05
"kabwe","beta25",-8.76542056329446e-06,-1.53828474155788e-06,2.28072847187102e-06,8.52109788270479e-07,-2.8934142252457e-06,-2.96610567812951e-06,3.32452030411565e-06,3.48647795935075e-06,-2.73423651251555e-06,8.14322810562497e-06,-4.61899538526507e-06,5.41540503902555e-07,-2.1007007280084e-06,-7.30777083757379e-07,-1.03372908942176e-06,-1.04583187289678e-06,9.28646525706092e-06,-3.22439922919183e-05,6.53724443575993e-05,-2.53049774770615e-05,-8.53575033993266e-06,9.09374411172483e-06,5.49293090526363e-06,-3.36971891473003e-06,5.26309200909561e-06,-1.15808584202406e-06,1.72938715201316e-05,6.76297681615331e-07,5.2335960682405e-06,6.83603919940327e-06,1.24119094956181e-06,1.72231747405166e-06,8.61518244431721e-06,1.3044807341402e-05,3.33782795191675e-06,1.98058243399213e-06,2.79632611912273e-06,1.56777076090292e-06,3.25502005160462e-07,7.31715231326616e-07,4.82166744207562e-07,-1.633440430819e-06,3.04185733421096e-07,-0.000113503408227037,0.00036061217871325,-1.51469738575878e-05,-0.000100073621763382
"kabwe","beta26",1.80226608261175e-06,4.25107454612309e-06,-1.5735076619221e-06,-2.60227795271055e-06,2.46451433793753e-06,1.17719222755806e-07,-3.5595966889448e-06,-1.43306966511295e-06,5.28128059589978e-06,-7.48329831575588e-06,5.2095548063683e-06,3.28192888521027e-06,-2.02039094470704e-06,-1.58738330457098e-06,8.23611030258512e-07,-1.46823624441637e-06,6.52312926762597e-06,-1.03524539057995e-06,-2.53049774770615e-05,6.93146141761659e-05,-1.90751068700778e-05,-1.19058726323905e-05,-4.99502198482838e-06,3.53511865522269e-06,6.64879097095358e-06,2.37143731289974e-06,4.11352733352976e-06,9.73266078262198e-06,1.97656625041758e-06,6.0890194983282e-06,7.30738275238829e-06,7.36423177752218e-07,-1.80270657756574e-07,-1.41239554983431e-05,4.02992217443289e-06,-3.4020520038806e-06,1.12085265376388e-06,5.03950555149934e-07,-4.62758779046952e-06,-2.4475324218664e-06,-2.75944606917596e-06,2.5295074626562e-06,1.66850242249294e-06,-0.000330577883764019,5.45458189764768e-05,2.05130457694653e-05,-7.66347006817166e-06
"kabwe","beta27",-7.78364945937214e-06,-3.53642440194662e-06,3.09509448034377e-06,3.81571832736437e-06,-2.08240687650551e-06,-1.00519151979752e-06,1.51830595878545e-06,7.54008021503538e-07,3.68465391424953e-06,-3.05603945001614e-06,-6.60550743649228e-06,2.15381641793125e-06,5.13831953533799e-06,-2.91686538956558e-07,9.14624333682107e-06,1.01936912289275e-05,-6.29628576575727e-06,8.33720554304512e-06,-8.53575033993266e-06,-1.90751068700778e-05,9.03239929424805e-05,-3.65365318122809e-05,-9.8402125323045e-06,1.37102298330526e-07,-1.38141155996136e-05,6.9635175022896e-07,6.6874802377963e-06,7.8108894584754e-06,1.10630418006869e-05,2.00118238527241e-06,2.14511578452077e-06,-2.83230140055336e-06,-2.45936279103291e-06,-1.6245381365094e-05,1.50074698557437e-07,-4.97728882781041e-07,2.54678337620429e-06,-1.89609967123573e-06,2.23575968716712e-06,7.36882708294462e-08,1.40680267525016e-06,-1.65376054314851e-06,-6.30577446964885e-06,-0.000193182104634964,0.000191364181587816,4.00344188175644e-06,-0.000134427128516951
"kabwe","beta28",1.65781902157137e-05,1.24844876158622e-07,-1.1130337139469e-06,-1.90329757966491e-06,-7.85589052792659e-07,2.31777613315644e-06,3.30340114662174e-07,-2.27555624952616e-07,-4.95908684875652e-06,5.30757191639442e-06,6.70355901130105e-07,-5.15404864089188e-06,8.97191125273854e-07,6.09214134304667e-06,3.40528634008229e-06,-1.24486051163809e-06,5.02386632666994e-07,-5.74449881754086e-07,9.09374411172483e-06,-1.19058726323905e-05,-3.65365318122809e-05,0.000122120322703644,-4.81364856713599e-05,1.09349296821322e-07,-1.12696443289846e-05,-6.35821792049277e-07,-1.30361644762658e-06,-1.23827429395907e-06,8.99614456278088e-06,1.83542621161861e-06,-7.09546145516568e-06,4.39175013079705e-06,3.15858086997932e-06,9.88850394079278e-06,-5.04822862252322e-06,1.38993907106377e-06,7.16730900869778e-06,8.91670166476656e-06,2.57207151933829e-06,-3.46515022064811e-06,-4.30054231864014e-07,3.4641767972412e-06,4.52541778569385e-06,8.05655010432917e-05,0.000395691027627192,-2.16473974445925e-05,-0.000107564120522444
"kabwe","beta29",-6.68534353203196e-06,6.57201812977274e-07,-1.24824423165146e-06,-1.63244146812898e-07,1.32388497909638e-06,-4.43362210273448e-07,8.4586487776623e-07,4.5393189501442e-07,-6.30427508480478e-07,-4.15340697739005e-06,3.79273370020064e-06,5.99779889699503e-06,-1.36447185610672e-06,-4.8320009840849e-06,-4.44708492001907e-06,8.80858690460904e-07,4.5188944111736e-06,5.37492891940271e-06,5.49293090526363e-06,-4.99502198482838e-06,-9.8402125323045e-06,-4.81364856713599e-05,0.000168463216253835,3.80320709541557e-06,-4.71118158445292e-05,-3.56443842602776e-05,-3.32962327021201e-06,1.56277358854793e-05,5.10984834227058e-06,7.7919427426155e-06,1.10319080455165e-05,-5.99967986571826e-06,-4.24028638324486e-06,-2.73053021258361e-06,1.85379683221395e-06,2.98592234505558e-06,-2.39157289615147e-06,-5.12427742192146e-06,4.67700631988059e-06,2.89980083012672e-06,-6.20421839989635e-06,-2.69623435748654e-06,1.15298701291447e-06,-0.00034358086856618,8.08415751383175e-05,9.17256426800552e-06,0.000906194208123148
"kabwe","beta3",-3.37120262154862e-06,-5.01077701435383e-06,-1.28415205765478e-07,2.01055654542153e-06,1.24622487467905e-06,3.24941109501096e-07,2.56622146299746e-07,-1.86296764137874e-06,3.84100699051635e-06,-2.72948659810329e-06,4.53044790983305e-06,4.85923597060498e-06,2.25535216466776e-06,-2.68776279166344e-07,3.09415379409564e-06,-3.25866653759577e-06,2.18852195618132e-06,-2.4329573520494e-07,-3.36971891473003e-06,3.53511865522269e-06,1.37102298330526e-07,1.09349296821322e-07,3.80320709541557e-06,5.71714325691371e-05,-2.60371446608121e-06,-7.60299288715114e-06,4.43646444627205e-06,-3.27701880900238e-06,4.17900598798074e-06,-6.99997682767054e-06,3.38173033677975e-06,2.28391079560389e-06,-3.88681808984076e-06,-1.25591936752073e-06,-4.07038698486325e-07,-4.61193131164768e-06,6.13989389123021e-06,2.13382592227907e-06,-1.5579722362342e-05,-1.18186872693394e-05,-1.29802791472136e-05,-8.84735022948601e-06,-1.78848637376384e-06,6.00538079637178e-06,-0.000144884568803195,1.34375857881416e-05,-0.000274172130351357
