"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta5","beta6","beta7","beta8","beta9","mu_D_1","mu_D_2","p_G_D","start_date"
"kabwe","alpha_D",0.000609144748429249,-0.000110254074896744,4.46864274625896e-06,-0.000118024539127946,0.00019999366257894,-3.67700359486254e-05,-0.000103845483103467,-3.61161636731331e-05,1.38608967686963e-05,-0.000111583128933313,5.17895198466383e-05,0.000103615883569968,7.3526721348986e-05,-2.33134068811448e-05,1.98453449253674e-05,0.000139722983057008,-0.000141469717423994,1.38521682261416e-06,7.25792786386456e-06,-0.000103176154239782,0.000220634798835738,-0.00017250179579921,-8.88029728810603e-05,-1.15450252710551e-05,0.000148541347972727,-7.22846154604347e-05,0.000109824924675226,-0.000128524838239169,-0.000268066861425933,0.000253121949279309,-1.48850478405406e-05,9.60873910409649e-07,-0.000419686885432794,0.000104038695915417,-3.05822332458074e-05,-1.69617488101784e-05,0.000192601344520319,0.000179295665127174,2.25164695988136e-05,-3.1827066482583e-05,-4.9291418360027e-05,-1.19627633196172e-05,9.93708081952614e-05,0.00267417184180668,0.00712184684726367,-0.00064887365099593,0.0109626368340561
"kabwe","beta1",-0.000110254074896744,0.000271882589241805,2.07670292572757e-05,-2.96415839889676e-05,-3.90482992080668e-05,-3.57895639598008e-05,0.000127276349360336,2.31018617928307e-05,-2.25237625589671e-05,3.81290916524627e-05,1.73773075384286e-05,-7.45173966542954e-05,-8.8807301841343e-05,5.86316636257463e-05,3.93425457530213e-05,-2.26455332537971e-05,-3.17370797613308e-05,8.29212733126918e-05,-6.89514094726631e-05,-5.31508434390425e-05,-8.62560824277196e-06,6.94376712739251e-05,-1.22506054024196e-05,7.00223439460213e-05,-9.45844935391113e-05,-4.31215183133019e-05,2.0178656171049e-06,8.34393393234712e-05,-9.28723792493488e-05,5.30158018881646e-05,-0.000103382199508363,4.63991821222164e-05,0.000105869184341265,-2.4418045671511e-06,1.8292947076859e-05,0.000153342957083134,4.32636137989598e-05,-0.000142917640093837,-4.33412172610977e-05,0.000106473028930441,1.69187612420537e-05,7.59363008046642e-06,-5.01320339248301e-05,0.00289692371659794,-0.00164627663984051,-5.92273643613869e-05,0.00697028054015825
"kabwe","beta10",4.46864274625896e-06,2.07670292572757e-05,7.78623432091569e-05,-3.73729610171893e-05,3.09001751920006e-05,-2.25307115395305e-05,3.86997835737474e-05,1.40358495214309e-05,-2.85339962711767e-05,1.64097124886806e-08,3.73378182470891e-05,-6.90797428324348e-05,-1.67173503362594e-05,3.32976342064112e-05,7.40310410282009e-06,4.93535338616291e-05,-3.19130618524526e-05,5.46783788438721e-06,6.74663474476008e-06,1.17565912518391e-05,-1.83617063516244e-05,-2.09389091406348e-05,6.40580182563521e-05,2.62886022238317e-05,-7.23341523604231e-05,1.35042333971935e-05,1.51348684321759e-05,-7.5640312652263e-06,1.57527650418152e-06,3.6296486813545e-05,-2.75123027950257e-06,-3.08814745971032e-06,-2.11255928209727e-05,-4.77250161775143e-05,-2.37065830424058e-07,1.19012395776858e-05,-5.85727371768493e-06,2.15229514610749e-05,-1.51381151554354e-05,4.9893018982117e-05,-2.84825651162576e-05,-1.54258813084142e-05,-2.83509984346347e-05,0.00214746025424928,0.000387131711354289,-0.000185943469504098,0.00220166345007903
"kabwe","beta11",-0.000118024539127946,-2.96415839889676e-05,-3.73729610171893e-05,0.000100231863880576,-5.3024901686616e-05,3.95581974065058e-05,-4.83345886444058e-05,-1.19411684079992e-05,-2.01740382209542e-05,1.21312566280777e-05,-1.33275293539478e-06,1.18643968512354e-05,2.7866850339663e-05,-1.72154915838184e-05,-4.24206900579811e-05,-4.19196702846603e-05,7.5509903885206e-05,-2.01145513266801e-05,3.47942619467069e-06,4.05287573385378e-05,-2.62417025554231e-05,-6.53958598468436e-06,2.67831648096814e-06,-4.61131422735605e-05,4.66087410688813e-05,1.53339401494316e-05,-1.26360131555805e-05,1.80838035277518e-05,4.78025968452692e-05,-7.25297420219519e-05,1.258227783002e-05,-2.32214050828896e-05,0.000110107975129201,-9.47445830771361e-06,1.1662328664638e-05,-4.51002167261334e-05,-0.000100142321871726,-4.03761940661147e-05,-6.8929066309409e-06,-5.52485294099907e-05,2.56040306070645e-05,7.47289067528136e-07,-7.6516156630478e-06,-0.0032763604688979,-0.00209561503774705,0.000362635207867593,-0.00673930406120795
"kabwe","beta12",0.00019999366257894,-3.90482992080668e-05,3.09001751920006e-05,-5.3024901686616e-05,0.000162501108428457,-3.5423355395375e-05,-7.19331163110074e-05,-2.08440498660574e-05,3.69634570929937e-06,-4.09874100149801e-05,5.03128353730376e-05,-6.21190516557294e-05,4.46201548961358e-05,3.71697148915371e-05,3.16014585255437e-05,4.00639232035417e-05,-2.02409135413614e-05,-1.17260700475303e-05,5.43485423462745e-06,-2.30103337118227e-05,0.000124925008054508,-0.000118387781909514,6.05956312567314e-05,2.50116433652434e-05,-3.60947021397336e-06,-1.4989837657222e-05,7.77196495376291e-05,-0.000100209153663587,-6.58064354363248e-05,0.000147639835777094,-1.1367829359284e-05,-2.39809654282114e-05,-9.80408079986469e-05,5.99551361281291e-05,-3.84171956213665e-06,-1.2880571987999e-05,2.13625058605326e-06,6.89674338442863e-05,1.21444840082553e-05,-3.3500093331864e-05,-5.50205657288589e-05,-2.61101193654293e-05,4.45279933569068e-05,0.00168527010504902,0.00332224714150964,-0.00037636764224549,0.0123381890094755
"kabwe","beta13",-3.67700359486254e-05,-3.57895639598008e-05,-2.25307115395305e-05,3.95581974065058e-05,-3.5423355395375e-05,0.000117915973302598,-4.80590259012603e-05,-5.88062172925812e-05,8.56916159223952e-06,-6.09981929151006e-06,-4.89651084127391e-05,8.38457224496698e-06,3.20897391064436e-05,-2.53433283836494e-05,2.28812558644661e-06,-5.07529193041901e-05,7.11082445815327e-05,-6.29193314966127e-05,4.01710114321983e-05,1.80667496056067e-05,-4.26092238577017e-05,9.73995192122946e-08,-1.78014349264386e-05,-4.85859754972287e-05,3.60824870639864e-05,-1.60438666070796e-06,-3.24429848851666e-05,1.32610332903236e-05,5.91966645057416e-05,-0.000112952481758871,1.83058048499845e-05,-3.36073770398148e-05,7.90091999994104e-07,3.05554519395438e-05,-1.73517356918324e-05,4.42622606365768e-05,1.43115077906397e-05,-2.79815693213032e-05,-8.13400124184715e-06,-3.16129168014016e-06,1.76909357834924e-05,-9.06162507323541e-06,-1.58577155969388e-06,-0.00367143118189375,-0.0023099673619735,0.000550500861813158,-0.00841571353963421
"kabwe","beta14",-0.000103845483103467,0.000127276349360336,3.86997835737474e-05,-4.83345886444058e-05,-7.19331163110074e-05,-4.80590259012603e-05,0.000254788480077832,4.08710415388325e-05,-1.92930142807144e-05,-3.02214037830457e-05,-2.7043119314251e-05,-9.96175100225647e-07,-9.03566293307283e-05,7.06839007203826e-06,6.68227479824823e-05,2.40548524976123e-05,-6.44326547431859e-05,3.95278127989044e-05,-1.34840034323574e-06,-3.19208057984052e-05,-7.70852389931963e-05,5.07159524194356e-05,-7.81597704023866e-06,0.000105431310944213,-7.79675894600194e-05,-2.3400342789505e-06,-1.97791238337542e-06,6.46258441737086e-06,8.81882330303588e-06,2.93990806423962e-05,-7.99390624005394e-05,0.00013932744612149,-6.27822304942947e-05,-2.52737669468299e-05,9.87946726618157e-06,0.000159168047229832,0.00012799896195303,-1.97010527836441e-05,-6.17211592169011e-05,0.000120808311107403,-9.46094979052663e-06,1.49913356555083e-05,-3.94861626681751e-05,0.00416149122861188,0.000126716957674409,-0.000184454527028947,-0.0101338459790239
"kabwe","beta15",-3.61161636731331e-05,2.31018617928307e-05,1.40358495214309e-05,-1.19411684079992e-05,-2.08440498660574e-05,-5.88062172925812e-05,4.08710415388325e-05,0.000110005030243579,-3.87010714117007e-05,-1.46836378140216e-05,1.97438491632326e-05,6.64300360473295e-06,-3.33650941619468e-05,4.85782374142088e-06,-2.21927045782425e-05,5.28202471571337e-05,-5.74595549329237e-05,6.08421692078727e-05,-3.16693196538704e-05,-1.80302438131793e-06,-2.40438258665163e-05,3.64567524088831e-05,6.7147449472303e-06,1.98326929647742e-05,-2.55878924365617e-05,2.02323294728794e-06,2.45340747982992e-05,-1.21494917403428e-05,5.39385174724112e-07,4.26833788621185e-05,-4.68747508216704e-05,2.53822071426304e-05,-1.70333543830659e-05,-6.17680483538708e-05,1.98277177358231e-05,-1.52531731000863e-05,-7.0714214805783e-06,-1.65034293507872e-05,-2.50306615783772e-05,2.42121236715728e-05,-1.81253970426214e-06,1.36299800584689e-05,-7.3515593183577e-06,0.00207019560078593,0.000438059474463502,-0.000212471801914622,0.000843724785892349
"kabwe","beta16",1.38608967686963e-05,-2.25237625589671e-05,-2.85339962711767e-05,-2.01740382209542e-05,3.69634570929937e-06,8.56916159223952e-06,-1.92930142807144e-05,-3.87010714117007e-05,0.000113712165019162,-1.07889367714567e-05,-7.31738721329075e-05,-7.7572573772829e-06,1.55398214577582e-06,1.00078722635447e-05,5.52807196341347e-05,-6.89377314726343e-05,4.97451924375876e-05,-5.18619052622501e-05,1.82434076371541e-05,-1.54681185223792e-05,2.76957058915481e-05,2.70675377109279e-05,-5.7341260118428e-05,8.75333997652481e-06,8.75233743039573e-06,2.49212175329625e-06,-2.59036820782723e-05,-4.51632983081195e-06,3.45825874024429e-05,-7.36257570046747e-05,4.40821535480528e-05,-2.24688282305514e-05,1.27632682377332e-05,0.000127251681752,-1.78115218068303e-05,2.44371584064338e-05,5.46111348836325e-05,5.09686699583267e-05,3.78132160259171e-05,-4.89315085663688e-06,-8.10792281409175e-06,-5.2357551535132e-06,3.49635158625719e-05,-0.000740789346512344,0.000800450909654886,0.000104271319339102,0.000625396737255089
"kabwe","beta17",-0.000111583128933313,3.81290916524627e-05,1.64097124886806e-08,1.21312566280777e-05,-4.09874100149801e-05,-6.09981929151006e-06,-3.02214037830457e-05,-1.46836378140216e-05,-1.07889367714567e-05,0.000145862120945104,-8.59879232821026e-06,-4.43435174490844e-05,-2.73306078345225e-05,1.95011612658575e-05,-5.17959687917279e-05,-2.15987842565869e-05,7.59735879905422e-06,1.72589038639955e-05,-1.97073143183096e-05,1.98397087512412e-05,-6.7181445677e-05,9.06634571855533e-05,3.35441922983762e-05,-6.55727217546779e-06,-5.27768074806319e-05,2.7262605013944e-05,-7.7512359318513e-05,9.58124111259711e-05,3.20296233603725e-05,-6.30636117338606e-05,5.24827849886594e-05,-4.47531941299302e-05,0.000173877125748858,-8.88085482438334e-05,7.51250610383397e-07,-7.15761273480802e-05,-0.000118543433120012,-6.73883387514701e-05,4.04135672803121e-05,-8.80314794676078e-07,1.83941238160433e-05,1.10528465947793e-05,-4.73804975478458e-05,-0.000817857357778698,-0.00255344292339037,3.77780636887139e-05,0.00775649306587774
