"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta5","beta6","beta7","beta8","beta9","mu_D_1","mu_D_2","p_G_D","start_date"
"kabwe","alpha_D",0.000279094506949526,9.25560017777795e-05,-2.3936121874889e-05,6.71057818042344e-06,-5.56688669042972e-06,-7.82381380762204e-06,5.43809164734195e-05,-9.41968802451043e-05,4.83308720151274e-05,5.56919685390067e-05,7.54100927368282e-06,-0.000129565964365273,-1.09584529930084e-05,-1.57575521095891e-05,7.97934992576512e-05,-4.7254391938078e-05,-5.79055517379609e-05,0.000161943409800017,-6.18167622881854e-05,-2.29582916059508e-05,-1.69401094715986e-05,5.52142339494846e-05,-2.00820510486114e-05,1.9160254025987e-05,-1.11835656097415e-05,7.50353711472488e-05,-3.09322911859256e-05,0.000143644398575074,-0.00023769898246452,0.000154386354408393,-3.40265965010105e-06,3.27954890862562e-06,2.97741582822769e-05,-0.000273028965992448,6.92162149797071e-05,-0.000151550042319637,3.58478969149844e-05,5.24770183919747e-06,-5.58308122373589e-05,-9.65967602462731e-06,-6.5930691288315e-05,-3.500952679382e-05,6.13995694005341e-05,-0.00363588875996373,0.000425301985546595,9.52123455648306e-05,-0.00935116557164642
"kabwe","beta1",9.25560017777795e-05,0.00030429207868887,1.50358215560899e-05,-4.15601309076437e-05,1.6231092162791e-05,4.9327161407002e-05,4.95771886940849e-05,-5.86857398255594e-05,6.02962846501326e-05,1.0256491537872e-05,-7.89224797866917e-05,8.57362342237773e-08,9.69150990055931e-05,1.08053012091246e-06,1.35020225076853e-05,-5.77268692603657e-05,-8.26251610571014e-05,0.0002143509525162,-0.000125452474239223,4.99927307308122e-06,-2.44059368129193e-05,4.57323312570733e-05,-5.92038018734924e-06,4.11154585304976e-05,-0.000155613625300205,7.64959332238743e-05,1.4833828494835e-05,0.000244260777192278,-0.000333330093224098,5.72611492306709e-05,2.53807324204704e-05,-0.00016344181220946,-9.80633127464615e-07,-4.4563498439538e-05,1.27766261031027e-06,-0.000172192830660391,-1.50765164673803e-06,6.88592619768085e-05,-2.05274390851832e-05,-4.82638139477276e-05,-2.73601379567976e-05,-6.31992653392467e-05,7.58754849038827e-06,-0.00430545743376194,-0.00100286560877404,0.000223780166469864,0.000120071584026198
"kabwe","beta10",-2.3936121874889e-05,1.50358215560899e-05,6.99391969055066e-05,-3.99339374116777e-05,2.36525707712192e-05,1.1112290054544e-07,3.38941668251043e-05,-1.09221670321067e-05,-1.8304937244213e-05,-1.85527935062934e-05,-1.52922115963607e-05,6.53629392649368e-06,2.44714433710451e-05,3.60154750681514e-05,2.09853152439524e-06,-9.70025684746093e-06,-9.46592108712265e-06,1.86322573664385e-05,-6.66474833906345e-06,7.3523048755932e-06,1.19711505556837e-06,4.14145487506906e-05,1.96823525329924e-05,1.00337678659458e-05,-7.59608079789454e-05,-6.96203936185433e-05,7.95547104254522e-05,3.08566176589953e-05,-2.98768461551833e-05,-3.64060424422692e-05,2.65169109132375e-05,-6.14893807403686e-05,1.48174842158527e-05,4.34279181619281e-07,-2.08694449430499e-05,-2.06929234502497e-05,2.55876792385367e-06,-3.91868353718305e-05,3.96612850412089e-05,7.60757463381555e-06,-1.36052907906363e-05,-4.56691802885225e-05,-1.60319950125519e-05,0.000370098482401941,-0.00029283374599241,-1.12542710554951e-05,0.00164712674197402
"kabwe","beta11",6.71057818042344e-06,-4.15601309076437e-05,-3.99339374116777e-05,6.5545897510135e-05,-1.49738233560925e-05,-1.99755235431788e-05,-1.90532738928882e-05,-1.99741646854148e-05,-1.83091086257092e-05,-1.88643559626966e-05,3.63214145648708e-05,-8.22929796524942e-06,-4.15281556311431e-05,-1.19817198670879e-05,5.14395460504345e-05,-2.64440094458042e-06,2.59202980377492e-05,-2.02404889271572e-05,-6.42822872013125e-06,2.81859305485669e-05,-1.34699099827437e-05,-2.92800914166489e-05,-2.49415618642025e-05,-1.49430861461616e-05,9.94026854973607e-05,2.7974618459641e-05,-5.01068874558268e-05,-1.15771502659784e-05,-1.03731390065239e-05,5.94921081126121e-05,-1.57135033304507e-05,0.000101569027827585,-2.73051379413472e-05,1.71286393761187e-06,2.39579896165355e-05,1.61469517507773e-05,-4.80646687034847e-05,-4.96821610887136e-05,-3.01187296570802e-05,3.38516957541311e-06,1.52681479870435e-05,2.31801576207195e-05,2.90956759035023e-06,-0.000444025313408065,-0.000320946633145728,-1.43844990067855e-06,-0.00636020759112765
"kabwe","beta12",-5.56688669042972e-06,1.6231092162791e-05,2.36525707712192e-05,-1.49738233560925e-05,5.01897145060228e-05,-1.40439486029822e-05,9.07796429805231e-06,-9.868901938401e-06,-9.66975667726219e-06,-4.33577243604696e-05,-2.095321287643e-05,4.35840640934718e-06,4.31930132340024e-06,1.95592551507973e-05,2.6970607743861e-05,-1.98407969572824e-05,-7.65431818202016e-06,1.1655942728161e-05,-2.6744348690922e-05,-1.51370807427382e-06,2.15860753648674e-05,3.61051873377031e-05,-2.30892646502754e-05,-1.45782926393083e-05,-5.21630701932717e-05,-2.23992401227903e-05,4.90546710369834e-05,2.32496868500857e-05,-8.23852598362236e-05,-2.53183979252797e-05,3.72895204996696e-05,-4.79170870144212e-05,3.98770877553741e-06,2.5830215330185e-06,6.24096041805555e-06,-3.7254991017404e-05,2.13738277211893e-05,6.35498511169512e-05,-2.43245627665852e-06,-1.56070850820257e-06,-3.77680226617173e-06,-2.0523743042375e-05,-8.13000840804017e-06,-0.000875240083797055,-0.000696896795379514,5.63953732398895e-05,-0.00135358498081714
"kabwe","beta13",-7.82381380762204e-06,4.9327161407002e-05,1.1112290054544e-07,-1.99755235431788e-05,-1.40439486029822e-05,7.52221391162282e-05,-2.26310057381188e-05,1.70580423960964e-05,6.4225633610493e-06,-2.41570412595137e-05,-5.4249219849986e-06,2.23122259929033e-05,4.02139523215424e-05,1.98429375007972e-05,-3.70866151026053e-05,4.95597371416361e-06,-1.65688188086553e-05,1.84945094533909e-05,-3.44899088202175e-05,2.01445531212654e-06,1.20898257625608e-05,-2.81589224340897e-05,1.84490114205944e-05,-2.45596991430616e-06,-6.54204958793249e-05,9.13055245913106e-06,1.00810276797158e-05,1.40473795644887e-05,-1.81139019361556e-05,-4.01349852781183e-05,2.93018568629357e-05,-6.56684802954355e-05,-4.23538813271097e-05,2.89626111599444e-05,-1.22003704905661e-05,-5.59277816789868e-05,-1.79649741847149e-05,1.02335341670261e-08,1.4306361878646e-05,2.29278554776594e-06,-4.03255849645955e-06,8.34732569908345e-06,-4.42516421903235e-06,0.000938003756357007,-8.72368940836032e-05,-3.81436267342733e-05,0.00282929003673382
"kabwe","beta14",5.43809164734195e-05,4.95771886940849e-05,3.38941668251043e-05,-1.90532738928882e-05,9.07796429805231e-06,-2.26310057381188e-05,0.000154983495824414,-0.000125599512798946,-1.87506122174778e-05,8.37261116708992e-05,1.30591433716414e-05,-0.000123624526781026,6.18736109771998e-05,-3.93796498147151e-06,3.41017598834426e-05,-5.35925777401026e-05,-5.74987738360651e-05,0.000130495469575736,8.78299596028108e-06,-1.39068574266968e-05,-6.68353848534184e-05,6.33556265642309e-05,2.25534870932807e-05,4.41279130430242e-05,-5.70768629691743e-05,1.56438638266552e-06,-2.07412688949989e-05,8.45432434660859e-05,-2.10619041165194e-05,6.63248447461807e-05,-3.52450915149268e-05,-1.4100118709819e-05,0.000149833358410883,-0.000184152465377663,1.69405697266661e-06,-6.06263379480176e-06,-7.44245048865328e-06,1.54140062769197e-05,-6.31981097712294e-05,2.97627436438618e-05,-1.75896801517823e-05,-3.70704596861923e-05,-2.34914067482407e-05,-0.000569785299463976,-0.000686427891465523,6.39478082865841e-05,0.000246926597873733
"kabwe","beta15",-9.41968802451043e-05,-5.86857398255594e-05,-1.09221670321067e-05,-1.99741646854148e-05,-9.868901938401e-06,1.70580423960964e-05,-0.000125599512798946,0.000188434712380791,2.10310885149633e-05,-5.6548779873326e-05,-4.3042083662916e-05,0.000112218240404007,-2.40139021603869e-05,-1.76618685289471e-05,-7.93287300268054e-05,5.17297877996366e-05,7.24136712250039e-05,-0.000154773196266516,5.41624578290357e-05,-2.59731327074086e-05,6.19942707344319e-05,-6.54760644281103e-05,1.48785233054093e-05,-4.25616632961298e-05,2.37289067135137e-05,-8.95334233755813e-06,5.23570361493423e-05,-0.000122781412354901,0.000111101554215792,-0.000125702523109787,2.60083038280376e-05,-5.45691204481474e-05,-9.70026038790209e-05,0.000157338816244195,-1.85386591909125e-05,4.03284184285447e-05,6.63607450574159e-05,5.00734985126843e-05,8.09988216243198e-05,-2.02992260879949e-05,1.89415547311248e-05,2.74375125382375e-05,8.60316709226891e-06,0.0016931460824137,0.00202517219655564,-0.000100097602489802,0.00798431251247061
"kabwe","beta16",4.83308720151274e-05,6.02962846501326e-05,-1.8304937244213e-05,-1.83091086257092e-05,-9.66975667726219e-06,6.4225633610493e-06,-1.87506122174778e-05,2.10310885149633e-05,9.1550158643231e-05,2.03510876338983e-05,-5.21430745270991e-05,6.45896429910627e-06,8.38872452672557e-06,-1.87670039395619e-05,-4.57426526688772e-05,1.80504724210247e-05,-2.01415037647426e-05,2.27008841421909e-05,1.87435889568774e-06,-3.45150890781261e-05,2.73310802901257e-05,-5.82187658878173e-06,-1.85469164076068e-05,1.36693285516088e-05,-1.6778569167572e-05,6.32495509650883e-05,-6.116141152013e-06,1.82689664090635e-05,-4.93396009024743e-05,7.93402421048016e-06,1.88972210630363e-06,-5.42132647513783e-05,-1.39224400086292e-05,-3.62784131331526e-05,4.81038439035609e-06,-4.89328348654706e-05,4.07207517732977e-05,7.52213367328751e-05,4.87098180122302e-06,-3.01274522920903e-05,-1.04312188563046e-05,4.29654376775137e-06,1.43622626005381e-05,-0.00125577905096185,0.000518351846632289,7.98027227810983e-05,0.00530097479304996
"kabwe","beta17",5.56919685390067e-05,1.0256491537872e-05,-1.85527935062934e-05,-1.88643559626966e-05,-4.33577243604696e-05,-2.41570412595137e-05,8.37261116708992e-05,-5.6548779873326e-05,2.03510876338983e-05,0.000253567976123014,-1.13580916163632e-05,-0.000147851635295899,2.05034376174895e-05,-5.4235858100591e-05,-7.39521311144513e-05,1.41206528936203e-05,-7.50053176057405e-05,8.6091255977672e-05,0.000103395713481736,-7.60074956442919e-05,-8.97724074782219e-05,1.45864523065706e-05,6.57170906022321e-05,5.78309817965716e-05,3.45427720243226e-05,3.56374072771933e-05,-0.000125519186224834,-1.67096868372761e-05,0.000214296601293647,7.16581107023851e-05,-0.000144063821481547,8.56342864759933e-05,0.000212526673335797,-0.000180618849479577,1.36884209005829e-05,0.00011872630786085,2.15764663566654e-05,9.87469051108236e-05,-4.72795085648298e-05,-4.02908559802179e-06,-2.32851061082331e-07,1.46587049285305e-05,-8.12701786414505e-06,0.000700766077607117,0.000521803653876385,1.5510026601699e-05,0.00407801462408456
