"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta5","beta6","beta7","beta8","beta9","mu_D_1","mu_D_2","p_G_D","start_date"
"kabwe","alpha_D",0.000176517896121544,-3.92727723148021e-05,-1.8629585234554e-06,-2.42937620419317e-06,-1.12540280465821e-06,-3.48653306034625e-05,1.91418214963665e-05,1.10182721593872e-05,4.52918137654885e-05,2.02171081913247e-05,-7.24621927303457e-05,5.34394938336844e-06,2.63018635107346e-05,-3.78937270689328e-06,-2.88042849358585e-05,-3.61946200877567e-06,6.85153226578725e-05,3.71628465760063e-06,-3.25732587104043e-05,3.47813157289969e-05,2.26091384914921e-05,-1.56253885163447e-05,6.79302821600146e-05,-9.30151968326133e-06,-5.62259623064313e-06,-5.52466766444416e-05,-1.58424066581614e-05,8.35836144378989e-05,-2.76396846590682e-05,3.49893231859808e-06,4.47609607646137e-05,-8.60434479917825e-07,4.07178923394638e-05,-4.01627594495348e-05,4.93458435262076e-06,-0.000140984456816843,2.31908759606012e-05,-5.77460787522137e-05,-7.04689236109727e-06,3.27901866669556e-05,-4.62594892501312e-05,2.18141375629617e-05,4.54965515100312e-06,-0.000552886079505782,0.00182452547675001,-0.00019338422032531,-0.00330881362142732
"kabwe","beta1",-3.92727723148021e-05,0.000279659019534175,-1.98262526044321e-06,4.84681040388885e-06,-3.71945414182483e-05,-1.91403237664303e-05,-3.88594097132645e-05,-8.75550789264587e-07,-3.92188725110192e-05,3.17227599756236e-05,0.000135099975606789,-2.68016004771571e-05,-4.15697202638905e-05,7.6912715431633e-06,8.57243109661118e-06,1.67105483345905e-05,-0.000126390746289648,-8.92903267324585e-05,4.64075813171421e-05,-2.19912803049224e-05,-3.96644039971643e-06,-6.85795277125509e-05,4.6422372199572e-05,-3.15529430320749e-05,-0.000125950556097011,0.000154024636054013,-6.93156544760912e-05,-0.000202305037708897,-3.85075704109111e-05,9.56237165169023e-05,-0.000159377001198819,5.72622924100159e-06,-5.60852825206987e-05,0.000132879811115354,-1.3633608423746e-05,0.000191052345883282,-5.75774588450606e-05,8.22996426787732e-05,-3.33094404426398e-05,-1.16289851276256e-05,0.000105514910914434,-6.42413739524306e-05,-4.79648454007027e-06,0.00202542254961044,-0.00107647108346713,5.97575502016578e-06,0.0135067916661284
"kabwe","beta10",-1.8629585234554e-06,-1.98262526044321e-06,2.70118642664687e-05,2.24538808127955e-06,-1.9305145551685e-05,-8.97099198672263e-07,8.86797713174607e-06,6.08782414922347e-06,6.09833373615502e-06,-6.38668312312511e-06,-1.05223571809618e-05,7.75562799932408e-06,2.49571675822579e-05,2.0713129575182e-05,-8.78721701342684e-06,-2.8693476554769e-05,2.24029620042375e-05,3.06159401242968e-06,-7.70000290501894e-06,1.9288932389361e-05,-8.61596441104431e-07,-9.03528595695466e-06,1.70417902738031e-05,-1.02722362363707e-06,1.27589316214097e-05,-1.9011082003826e-05,-2.22897963027963e-05,1.0953343667367e-05,4.47570203822927e-05,-2.26430356538131e-06,1.31412282679274e-06,1.94999388396058e-05,3.17646032819552e-06,-2.54948065836238e-05,9.93773818481012e-06,-2.81105047638753e-05,-1.16301284170091e-05,6.45735537517966e-06,1.69079818632007e-06,2.96502548426631e-06,-5.59993613482794e-06,-1.12811691020348e-05,-1.88475916184861e-05,-0.000168234781260183,-0.000451322911157388,7.59685093531298e-05,0.00156186263225728
"kabwe","beta11",-2.42937620419317e-06,4.84681040388885e-06,2.24538808127955e-06,7.86099018839653e-05,-8.43576848794904e-05,-5.67523919204112e-06,-9.28093138749821e-07,1.64343933044361e-05,2.28788226324748e-06,-1.33366676543316e-05,3.8751679006261e-06,-5.92339509338992e-05,1.33714104450223e-05,5.75369164239152e-05,1.91570208693265e-05,1.11827654138748e-06,-7.00127387344544e-05,2.05351446522815e-05,4.25276713864461e-06,0.000105840728219712,-3.93286129940054e-05,-2.63276605441829e-05,2.72133963132842e-05,6.23787793306538e-08,2.85183788252643e-05,6.99815481078189e-05,-9.98475007051301e-05,9.33803480169326e-05,0.000112595829252114,7.74486160015906e-06,-2.24760651643887e-05,7.75891814107106e-05,7.43878029019983e-06,4.85112422840201e-05,8.75234688265644e-06,3.0492244746613e-05,-7.81082231661667e-05,-3.37943050141989e-05,-1.12350150145265e-06,2.06578926065081e-05,-1.31343798584767e-06,-3.23152599991002e-05,-1.03163776787418e-05,-0.00129865481410473,-0.00116754452468289,0.000304442340560882,0.00847853875922982
"kabwe","beta12",-1.12540280465821e-06,-3.71945414182483e-05,-1.9305145551685e-05,-8.43576848794904e-05,0.000156773153715215,-3.80645180192337e-06,-4.07842405429702e-06,-2.73913926716913e-05,-3.11282099301995e-05,2.77635649451482e-05,-5.2329421710395e-06,4.58353288556826e-05,-4.04493857207379e-05,-5.36966410581678e-05,-4.4053804702512e-06,1.10839146495535e-05,7.92200972950111e-05,-3.36360506392063e-05,-1.33617996560126e-05,-0.000115304287728519,6.4797205638236e-05,3.38855562154887e-05,-6.02337051685907e-05,2.81433130591542e-05,-2.30078434733559e-05,-8.32439619253086e-05,0.000110523794175431,-8.83037787414048e-05,-0.00016813052790134,-9.01101401798959e-06,3.24349792143639e-05,-0.000118072391061071,-9.72491443944771e-07,-3.56365804372236e-05,-3.85962033764915e-05,-2.91411500815499e-05,0.000119983419485202,-2.20128573865356e-05,3.16139572204537e-05,-3.70667275309821e-05,-5.98763468486749e-06,3.27681259081386e-05,2.67548878874225e-05,0.000963279077109771,-8.41103484795221e-05,-0.000232852110980843,-0.0129406601919363
"kabwe","beta13",-3.48653306034625e-05,-1.91403237664303e-05,-8.97099198672263e-07,-5.67523919204112e-06,-3.80645180192337e-06,6.33058509522446e-05,-3.02608189374653e-05,-1.46487741270641e-05,2.67596663430056e-05,-4.79768419390463e-05,1.71184600845246e-05,-2.08339441692079e-05,-1.26263313055868e-05,-1.57776990080749e-06,3.43148244301012e-05,-7.51425637510508e-06,1.1998366838662e-05,-9.60068891750944e-06,3.19691515792614e-05,-3.90273784068425e-05,5.59026833560994e-06,-2.76800211502961e-05,-3.19709192564204e-05,5.46572619226782e-06,1.73715549685145e-05,1.36716293287507e-05,4.15628531716212e-05,-2.12135477514495e-05,8.58684758008154e-06,-3.66870003354625e-05,2.54617593735605e-05,2.16245640131382e-05,7.27558927168279e-06,-7.14479099788353e-05,6.32372415188255e-06,1.71591670462705e-05,-5.54440286700524e-06,5.42181455938938e-05,4.05547019336941e-06,-2.24507638295939e-05,2.58766638380564e-05,-5.18284221307417e-06,1.21258451807795e-05,0.000732413422807505,-0.000283787021422417,-2.02605610281262e-05,-0.00181488678484585
"kabwe","beta14",1.91418214963665e-05,-3.88594097132645e-05,8.86797713174607e-06,-9.28093138749821e-07,-4.07842405429702e-06,-3.02608189374653e-05,0.000129762531695347,-3.24610524091362e-05,-1.82532044387172e-06,6.71752929827987e-06,-6.17367535154078e-05,-1.14063365768247e-05,8.20733758316289e-06,1.87384640750742e-05,-3.52059383529733e-05,-3.3459915582822e-05,5.30293207236064e-05,2.01978450263108e-05,-3.25090123332922e-05,5.97615504973169e-05,-3.54515179770928e-05,-3.41333890605555e-05,5.51384370755741e-05,2.61426355971091e-05,3.03006203360811e-05,-4.70585562376793e-05,-1.99642670629643e-05,-4.35915569199687e-05,7.02400295551527e-05,1.48185915552769e-05,-2.02284498343561e-06,1.06706173675632e-05,-1.38221149077884e-05,-5.7810186668263e-05,-6.12651604040586e-06,-0.000148490729712212,-3.9474586884325e-05,2.65230011452899e-06,-8.50000987793564e-06,9.30361581468978e-06,-2.06265882000029e-05,1.74380253051905e-05,-1.08012486700999e-05,-0.000230343643991403,7.50644397234561e-05,9.14399451668487e-05,0.0036691315843148
"kabwe","beta15",1.10182721593872e-05,-8.75550789264587e-07,6.08782414922347e-06,1.64343933044361e-05,-2.73913926716913e-05,-1.46487741270641e-05,-3.24610524091362e-05,7.34840967207662e-05,-1.01955634256749e-05,2.60699212534388e-05,-8.86662055257185e-07,-3.29782186591033e-05,8.32685390733565e-06,1.88845686440974e-05,-4.29442672327221e-06,-7.67760950640012e-06,-8.97322895443632e-06,2.48440882606295e-05,-3.22880121519117e-06,8.39489660619478e-06,-1.95061010161613e-05,2.78649969252362e-05,3.72220500928035e-05,-1.93740980578727e-05,-2.11275504798793e-05,1.57798283960545e-05,-3.59394454510397e-05,5.21566264162303e-05,2.52161692389322e-05,1.442821870622e-05,8.63487373618369e-06,-9.36672700891206e-06,1.33789555305584e-05,2.97649998762047e-05,2.74596818093409e-05,-4.61383666105344e-05,9.52597982956103e-06,-3.78833088352806e-05,1.27205477419675e-05,1.40232674103792e-05,-1.1788821446039e-05,-5.96637487919279e-06,-2.25981507721722e-05,-0.000382891279130029,0.000456069440655126,-1.84612812271139e-05,0.000811035966068255
"kabwe","beta16",4.52918137654885e-05,-3.92188725110192e-05,6.09833373615502e-06,2.28788226324748e-06,-3.11282099301995e-05,2.67596663430056e-05,-1.82532044387172e-06,-1.01955634256749e-05,0.000122136697324748,-2.90798778266979e-05,-8.65531506188936e-05,-4.97060710429995e-05,3.77483902914517e-05,2.80303193664129e-05,-5.7388949476166e-06,2.40540941243906e-05,3.14191021680419e-05,6.03487782748942e-06,-2.06862140575278e-05,4.73636425368467e-05,-7.23221387437168e-06,-6.08666238829439e-05,7.16758201191693e-05,-7.15117124999151e-07,7.31722847718001e-06,7.13343638514706e-06,-2.40025925805219e-05,6.33286768987983e-05,2.29480115252041e-05,-2.64126410479852e-05,4.64433405694606e-05,7.24470989994264e-05,2.70483036675426e-05,-7.94671361480915e-05,1.76315476636895e-05,-0.000101790987625435,-2.05815927492894e-05,8.71675744293509e-06,-6.35390049722111e-07,2.38022951081738e-05,-2.89396963716674e-05,-3.52302186474782e-06,3.64590286786918e-06,0.000341507683617464,0.000609018626577899,-0.000105652543305881,-0.00155275006973263
"kabwe","beta17",2.02171081913247e-05,3.17227599756236e-05,-6.38668312312511e-06,-1.33366676543316e-05,2.77635649451482e-05,-4.79768419390463e-05,6.71752929827987e-06,2.60699212534388e-05,-2.90798778266979e-05,9.99081007772363e-05,-2.66238231819085e-05,-6.33449065265435e-06,6.67737927559618e-06,-2.24497666098131e-05,-1.29566791512253e-05,1.59692437325102e-05,-6.79904935658686e-06,-2.76738706074112e-06,-1.6751396552289e-05,-1.35107202898262e-05,-2.40508963660826e-05,4.00946757070257e-05,6.6861739591315e-05,4.54171196852006e-06,-6.39975697213882e-05,-1.40245184055882e-06,-2.1072646159236e-05,-2.23959244360054e-05,-6.43990319208311e-05,5.44999383679374e-05,-3.16471956205036e-05,-5.84221856920554e-05,-3.40329913416288e-05,7.58173227001314e-05,8.40860858725088e-06,-4.83170566811549e-05,6.56677640395663e-06,-9.2401540605906e-06,1.93405798545938e-06,1.03549902719731e-05,-3.23406378298718e-05,4.98815740173684e-06,-2.10508251542006e-05,0.000118125335147833,0.000780497072303829,-7.48160606208241e-05,-0.000554140451038938
