"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta5","beta6","beta7","beta8","beta9","mu_D_1","mu_D_2","p_G_D","start_date"
"kabwe","beta18",-0.000115616512837186,-4.40794874916275e-05,6.24001467840336e-06,1.65567847551643e-05,2.01302525487114e-05,-2.27915947862241e-05,-8.56040774281479e-06,-4.24510456185993e-05,-4.40032298236861e-05,4.37660432981105e-05,0.000147891510945033,3.88718810684647e-05,-5.5885753690275e-05,-6.09063805920204e-05,-2.88930038957324e-05,-6.33260490637718e-05,5.74636955830628e-06,4.42389820703007e-05,-6.9243961462891e-05,-2.98145494023248e-05,6.47853370998885e-05,-3.14819598717654e-05,-5.79869910857349e-05,4.82433484477293e-05,-1.77189808126933e-05,-2.41912461743251e-05,1.53451508527392e-05,-1.8984485476866e-05,4.44179825526432e-05,-0.000110077301085757,-3.85404071159913e-06,-5.23086725238644e-05,2.72319990449248e-05,-4.16903853875522e-05,5.02869332704252e-05,0.000136152327057845,8.83172083645625e-05,-3.41751622735752e-05,2.81222376105106e-05,1.11899589086718e-05,-8.10075098833818e-06,-4.02724111791668e-05,-4.03334039930002e-05,0.00368787447712837,0.00218559702049438,-0.000289427247966704,0.00456895018583924
"kabwe","beta19",-0.000169708287922163,-0.000107981286405374,-1.09913445699315e-05,-3.50567365570692e-05,-4.04588857497702e-05,1.90192279652576e-05,2.34165115097931e-05,-8.50984967722381e-05,-8.6150262233488e-06,3.7443486756056e-05,3.88718810684647e-05,0.000195806073234246,-6.38895649499975e-05,-5.5962946442794e-05,-8.77934588624656e-05,-8.50114588413381e-05,-4.55987790502158e-06,9.3732891761582e-05,-4.08761126181426e-05,9.14214943405106e-06,-3.01422623378246e-05,-0.000134067244422732,2.90244978588082e-05,9.79106570376283e-05,-5.50865083330022e-06,6.54002897715435e-05,3.26072155745903e-05,-5.20325294416001e-05,7.08062393892349e-05,-8.3887821364901e-05,2.21834490454331e-05,-9.52475077453841e-05,-7.25715486994082e-05,0.000123828578105602,-1.62590246493751e-05,3.34940100691311e-05,1.77339062045318e-05,-9.08662836355908e-05,-2.20593957008186e-06,1.66934730769029e-07,-6.53044423060965e-05,3.18526804341702e-05,-1.03487878389471e-05,0.000681115590717876,0.00180668151838074,-0.000340025165505018,0.00343399492300309
"kabwe","beta2",5.76737932133934e-05,2.65445310219038e-05,-1.51151207848061e-05,2.7977431580716e-05,-3.41609933927013e-06,2.9002978658922e-05,-2.48243180379054e-05,8.02168132431711e-05,-2.38590309970137e-05,-3.11186903937906e-05,-5.5885753690275e-05,-6.38895649499975e-05,0.000152365326171599,2.22133914619039e-05,2.71458641232539e-06,5.8325477133554e-05,1.29603017351434e-05,1.0741681068984e-05,3.21393818637246e-06,3.76946985804037e-06,2.28011428540064e-05,1.11514536444521e-06,0.000107203868043676,-2.47704831088542e-05,1.33584125309448e-05,-5.29680707084115e-05,1.29745459736374e-07,-1.15239678541864e-05,-2.64224175244891e-06,4.57732153423792e-05,-4.61912027549656e-06,9.14353821566551e-06,2.23439655531704e-05,-4.51049482877538e-05,-1.29144809186971e-05,-0.000130201075818703,-5.10208309015828e-06,-3.0374463794937e-05,-5.90658991847364e-06,-4.96138671472541e-05,-2.11359404213905e-05,-4.36912205437068e-06,3.41174695986919e-05,-0.0026309794323616,-0.00206491271196202,0.000563825779801339,-0.00178499111947946
"kabwe","beta20",8.39950789675872e-05,7.0616353652709e-05,-9.22313897361499e-06,-1.55949898191878e-05,3.65607211829912e-05,1.00856182544461e-05,2.78199562954605e-05,-6.35440411798931e-05,6.6078747836963e-05,-7.66963501388374e-05,-6.09063805920204e-05,-5.5962946442794e-05,2.22133914619039e-05,0.000162908628958037,3.25354369501332e-05,-6.09780452389225e-05,4.38492734104368e-05,-6.74013971366836e-05,6.63013582516426e-05,2.20222162748182e-05,-4.58083184059146e-05,7.81626001872333e-05,-7.46910321810364e-05,-7.70181514294261e-05,6.90371612721956e-05,1.90913978879272e-05,-8.59193262621845e-05,5.76389310765037e-05,5.43580493320112e-06,6.08768221003512e-05,-2.96980656299313e-05,5.47353059117429e-05,-3.54091236024412e-05,5.39723704636419e-05,1.72868685394219e-06,-8.20154108933251e-05,-6.73196290465241e-06,9.38745455571202e-05,-2.38332957778735e-05,1.86247542927084e-05,5.25495739495334e-05,-8.21276319794718e-06,2.38750970781365e-05,-0.00211134649459752,-0.000690617332374309,7.7306521093874e-05,-0.00398545373628664
"kabwe","beta21",0.000136553438134206,8.51528913685784e-05,1.6907825143182e-05,2.73477760370936e-05,2.5220818608165e-05,-1.64311431989952e-05,1.03007785155345e-05,-1.72694551678114e-05,4.15414392777586e-05,-7.14087311468606e-05,-2.88930038957324e-05,-8.77934588624656e-05,2.71458641232539e-06,3.25354369501332e-05,0.000139565551297162,-8.56079126355917e-06,1.36037773884337e-05,-8.07953275142522e-05,2.39995599005002e-05,-7.81722738725179e-06,-6.06128381550642e-07,0.000116038800638269,-6.33263908556476e-05,-0.000100237962330058,2.29032331077718e-05,-2.89380792084467e-05,-6.50367402337072e-05,5.6945559963006e-05,-7.18755763602496e-05,7.31013501606857e-05,-2.96417128308024e-05,4.11135602625968e-05,7.77297565928701e-05,-6.58273697791158e-05,1.94217327686375e-05,-3.4440462368938e-07,1.14738498226189e-05,0.000122906719908144,2.48370600784363e-05,1.83845179356125e-05,4.03778113343584e-05,-2.44290159409651e-05,1.27608878997654e-05,7.59368075204359e-05,-0.00122045357809495,8.66637531363602e-05,-0.00255767956290133
"kabwe","beta22",0.000112626813242949,-1.99575332112611e-06,1.44397302481035e-05,3.72934488960568e-06,-2.91105758038273e-05,1.94410940695632e-05,-4.91839497734643e-05,0.000207556055330407,-7.30435483006335e-05,9.64876944594734e-06,-6.33260490637718e-05,-8.50114588413381e-05,5.8325477133554e-05,-6.09780452389225e-05,-8.56079126355917e-06,0.000285307809045904,-0.000135977901005926,1.10385742456467e-05,-1.69707744042588e-05,-1.61459748712224e-06,-3.29488688810414e-05,3.58033683279685e-05,0.000170286781588412,3.64611665443401e-05,-0.000105272715996582,-6.74539701119258e-05,0.000108071373729544,-3.86459480983618e-05,-0.000139625733923557,0.000109433274158399,-3.55902596630096e-05,0.000140801024392862,7.59608248647801e-05,-0.000166727433806106,-1.20949860982165e-05,-4.48607575345144e-05,-7.92349621242464e-05,-2.72841409116001e-05,2.62827012127894e-06,-2.69342412536603e-05,-1.8782591484148e-05,1.6192201795418e-05,-1.98717242865974e-05,0.00143956389210684,-0.00142284584225446,0.000213222730158264,-0.0010319764282559
"kabwe","beta23",-4.99927203830011e-05,6.81517090798024e-05,-8.47863756141655e-06,5.50270381790279e-06,5.04171207785796e-05,-8.07370742403582e-06,-2.03385580208061e-05,-9.83186923799191e-05,4.80410591984029e-05,-1.31579535028327e-05,5.74636955830628e-06,-4.55987790502158e-06,1.29603017351434e-05,4.38492734104368e-05,1.36037773884337e-05,-0.000135977901005926,0.000160781033616878,-6.63833281039942e-05,1.69865537614256e-05,1.28583521486981e-06,7.77579270501095e-05,-1.90114180165307e-06,-6.73124300749525e-05,-6.80918699277937e-05,3.07877240414339e-05,4.43833024380549e-05,-3.71910515307853e-05,8.01095349684902e-06,8.02790755788938e-05,-4.18679935616569e-05,2.81720372730029e-05,-6.85871756436715e-05,-3.56133005552922e-05,8.77080806436082e-05,1.67235812265629e-05,5.96029420534472e-05,-1.27848598048955e-05,-2.91038731001318e-06,2.0765069892702e-06,-3.02765382726073e-05,2.1764995461072e-05,-1.56504831496097e-05,4.48316337373823e-05,-0.00334483993406296,0.000456573045752968,0.000198517861352572,0.000639932055631014
"kabwe","beta24",-0.00016640871458331,-0.000128266380901283,-2.51186642305002e-05,-1.13935819868285e-05,-4.86884062374662e-05,2.8072429225687e-05,-1.40059751729338e-06,6.74886927919621e-05,-8.37755707827716e-05,3.94468809876573e-05,4.42389820703007e-05,9.3732891761582e-05,1.0741681068984e-05,-6.74013971366836e-05,-8.07953275142522e-05,1.10385742456467e-05,-6.63833281039942e-05,0.000164900245889939,-7.13755133808778e-05,-5.80904748350288e-06,-1.12779981455725e-05,-0.000121082845803509,0.00012651464317573,0.00011561677011033,-2.26951572226411e-05,-2.51731293766808e-05,6.49347512281018e-05,-4.25635642124262e-05,6.64451053590864e-05,-6.8488323798264e-05,7.74860581432707e-06,-5.41853609030444e-05,-1.13209229729503e-05,4.52769075002456e-05,-2.27682012927559e-05,3.28191343204636e-06,5.39797117822753e-05,-0.000109310870559314,2.33224918447344e-05,1.03339931206521e-05,-9.46501274134208e-05,5.35602716229691e-06,-1.94741074215643e-05,0.00109909458051097,0.000613931112932724,-7.70602400459543e-05,0.00222589599492456
"kabwe","beta25",0.000133043140866478,1.15310856745127e-05,-5.4879564204153e-06,-1.34981158956066e-05,-3.04002833550495e-05,1.57498230221874e-05,4.17225830828636e-05,-1.66480139400117e-05,6.48500039907554e-05,-1.48185235206381e-05,-6.9243961462891e-05,-4.08761126181426e-05,3.21393818637246e-06,6.63013582516426e-05,2.39995599005002e-05,-1.69707744042588e-05,1.69865537614256e-05,-7.13755133808778e-05,0.000149449447387751,4.49546042395245e-05,-5.90570116068028e-05,1.99785691618229e-05,-1.90978854565854e-05,-2.79901203578986e-05,6.20709946715182e-05,-1.68673184281892e-05,-2.62019619796313e-05,5.86308176989124e-05,5.6280256904105e-05,7.29559805531651e-05,-4.05970646123188e-06,7.28686837946845e-05,-0.000111906689307487,0.000101459973290177,-5.50555496797976e-05,-0.000138477330542563,-4.98366557298242e-05,6.90584470072557e-05,-6.3624769653221e-05,3.55319712494354e-05,6.25321117496168e-05,5.21669206348605e-05,1.92735107992545e-05,-0.00382615994108566,-0.00122714217842554,0.000214622536428614,-0.00180151291601335
"kabwe","beta26",1.43651666207813e-05,-8.17821581114368e-06,3.98639949046689e-06,-2.8401183959323e-05,-1.186168816534e-05,1.90434724700951e-05,5.33073095334969e-06,-2.68591756788768e-05,4.7726574466271e-05,7.28170068798944e-07,-2.98145494023248e-05,9.14214943405106e-06,3.76946985804037e-06,2.20222162748182e-05,-7.81722738725179e-06,-1.61459748712224e-06,1.28583521486981e-06,-5.80904748350288e-06,4.49546042395245e-05,0.000109689968607908,-4.72251093256553e-05,-2.65495891070101e-05,1.81102976483017e-05,-1.41686966586727e-05,1.10225586967812e-05,4.60205658303709e-06,3.00729914946592e-05,-3.40001643327217e-06,9.21198871724915e-05,-2.87995292253576e-06,-3.60954201220758e-06,7.45368354087512e-05,-9.44885299560673e-05,0.000117832684414552,-1.76393989686783e-05,-7.65540170506099e-05,-0.000106796859757322,-6.405245854238e-05,-4.16880892076351e-05,-1.60912853475792e-05,3.80335875544803e-05,3.94771304212775e-05,5.2252545233167e-06,-0.00273801911359651,0.000201374377975211,0.000113723346643965,0.00268007371697625
"kabwe","beta27",-7.25727726781864e-05,5.58924874972424e-05,2.0698944363584e-05,4.7360993763112e-05,8.56574559449056e-05,-6.46734602379992e-05,-8.24681857544089e-05,-4.69722820642226e-05,2.16906460859454e-05,1.75459234359022e-05,6.47853370998885e-05,-3.01422623378246e-05,2.28011428540064e-05,-4.58083184059146e-05,-6.06128381550642e-07,-3.29488688810414e-05,7.77579270501095e-05,-1.12779981455725e-05,-5.90570116068028e-05,-4.72251093256553e-05,0.000318118717901524,-8.33449518218366e-05,-2.85968442519966e-05,-3.82768913178116e-05,-5.31661679503622e-05,-2.77767904360272e-05,1.46781088456227e-05,-7.17614515256822e-06,5.37888639107362e-05,-0.000119630875387077,7.52566461342517e-05,-7.27210811041779e-05,6.89827247023259e-05,-5.9903323274146e-05,3.54886079780942e-05,0.000117312169677397,-1.39210790106849e-05,-0.000101959903457947,5.1792863666248e-05,-7.07336876353333e-05,5.51609327163166e-06,-2.03834157816477e-05,-3.5023943652509e-06,-3.57698104445469e-05,0.00168103311238691,0.000205038678211548,0.0075623813444691
"kabwe","beta28",0.000187742313753645,0.000120955874561792,2.56705903432216e-05,-5.59317282146218e-07,3.50300158977175e-05,-4.57342961197613e-06,1.07356403805063e-05,2.16033782016572e-05,2.41679382917701e-05,-7.51105204195855e-05,-3.14819598717654e-05,-0.000134067244422732,1.11514536444521e-06,7.81626001872333e-05,0.000116038800638269,3.58033683279685e-05,-1.90114180165307e-06,-0.000121082845803509,1.99785691618229e-05,-2.65495891070101e-05,-8.33449518218366e-05,0.000289327699949182,-0.000160739215935733,-0.000126079774677439,2.26883419418094e-05,1.43964320472246e-05,-0.000142087714886504,9.55628894367963e-05,-0.000146142384141448,0.000111142449460578,-5.60307206250646e-05,6.24553343879453e-05,5.86706083606988e-05,-0.000124516485684351,2.35165923502379e-05,1.46570066293508e-05,2.62336815854774e-07,0.000148539041087335,3.33305715807782e-06,3.47130735201378e-05,7.73370253054857e-05,-4.12325249167954e-05,4.32312420620887e-06,0.00087113474634364,-0.00120225946387978,6.31563816637532e-06,-0.0056317222801911
"kabwe","beta29",-7.94425283106996e-05,-0.000108208023623329,-2.81474116207898e-05,-1.34469713868462e-05,-6.25983236736558e-05,7.63234169884861e-05,-7.73603018602287e-05,0.000225183757795705,-0.000104911478715657,1.48415436566592e-05,-5.79869910857349e-05,2.90244978588082e-05,0.000107203868043676,-7.46910321810364e-05,-6.33263908556476e-05,0.000170286781588412,-6.73124300749525e-05,0.00012651464317573,-1.90978854565854e-05,1.81102976483017e-05,-2.85968442519966e-05,-0.000160739215935733,0.000399798533209619,0.000105582233050982,-0.000106510566801451,-0.000120574249559912,0.000216768293643549,-0.000111349155663,3.81995298302378e-05,6.71520990927454e-05,-4.79199192011241e-05,0.000103394081087684,2.11224859458125e-05,-1.19496010547217e-05,-3.95505349938186e-05,-9.71498367095468e-05,-5.8262911901292e-05,-0.000139887128232535,2.34019290050545e-05,-4.40045015621857e-05,-0.000110524269544849,2.28364825646179e-05,1.58802392430252e-05,-0.00247340677732206,-0.00195335229289237,0.000543386938554847,0.00048473179245545
"kabwe","beta3",-0.000107143059885446,-0.000153009622924234,-3.33010820893026e-05,-1.87462496796884e-05,-4.1032231397446e-05,3.15234387544256e-05,2.01335822848951e-05,4.39666500214389e-05,-0.000103049078913693,0.000112154087016146,4.82433484477293e-05,9.79106570376283e-05,-2.47704831088542e-05,-7.70181514294261e-05,-0.000100237962330058,3.64611665443401e-05,-6.80918699277937e-05,0.00011561677011033,-2.79901203578986e-05,-1.41686966586727e-05,-3.82768913178116e-05,-0.000126079774677439,0.000105582233050982,0.000214312619850938,-2.66557785837996e-05,-5.12620399090218e-05,7.49558634103645e-05,-3.16733313065741e-05,4.99514742337067e-05,-8.39075481257081e-05,1.52641399867439e-05,-2.40775938750851e-05,-9.09357632380463e-05,8.62996634877291e-05,-1.90572109261486e-05,8.47698684938141e-05,6.88791911246167e-05,-4.73518449305714e-05,-2.07806125805086e-05,-2.51104951163731e-06,-6.95112272954403e-05,3.57066867772425e-05,-4.28807975283079e-05,0.00275783069833646,0.00193310521840111,-0.000239021466039364,0.00475188054219549
"kabwe","beta30",0.000126051403687665,-1.06207131245387e-05,-3.43260368494672e-05,1.95815935795351e-05,-1.97073387425243e-05,5.20056373714977e-06,7.69939224332869e-05,-7.26842779911908e-05,3.82335676390841e-05,-1.30833504605599e-05,-1.77189808126933e-05,-5.50865083330022e-06,1.33584125309448e-05,6.90371612721956e-05,2.29032331077718e-05,-0.000105272715996582,3.07877240414339e-05,-2.26951572226411e-05,6.20709946715182e-05,1.10225586967812e-05,-5.31661679503622e-05,2.26883419418094e-05,-0.000106510566801451,-2.66557785837996e-05,0.000212009115579018,-5.27270483865452e-05,-0.00011557075384398,6.14566131397782e-05,6.34836833733822e-05,-3.41529957082973e-05,3.70570999579693e-05,-4.44870118097967e-05,-7.17807185160816e-05,2.94838800634137e-05,-1.61220211335703e-05,-0.000109105210055194,6.26959658508068e-05,7.46627835725242e-05,-1.24644391938154e-05,3.61734627000073e-05,3.80566521846087e-05,-3.94609662502646e-06,2.27603616636706e-05,-0.00140256596716783,-0.000970906499706735,2.94857124323352e-05,-0.0025378910860568
