"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta5","beta6","beta7","beta8","beta9","mu_D_1","mu_D_2","p_G_D","start_date"
"kabwe","alpha_D",0.000195287532038915,3.93379025249517e-06,-9.32736343108687e-06,-5.89144737266037e-07,2.92202648307977e-06,1.7544772742888e-06,-5.45237133823457e-06,6.97130115639193e-07,3.40810767793137e-06,-1.15480457493904e-06,-1.10245901079745e-05,-4.01293695635694e-06,4.78476878860958e-06,1.96642465788721e-07,2.9680563563586e-06,8.36016251947788e-06,3.94786803051556e-06,-1.2347974075545e-07,6.31140096426288e-06,-5.02809144780566e-06,5.2144218225251e-06,4.55923958138226e-06,-1.16828834549054e-05,-5.83292717622489e-06,1.78267214846573e-05,-1.33240809658542e-05,2.29758252071915e-05,-9.53724666362835e-06,1.08068467823384e-05,9.04940198528352e-07,5.8357658759781e-06,-5.8047626169368e-06,-5.96152331590601e-06,-2.28543313805188e-06,-3.73828345212972e-06,-1.06419721635295e-05,-7.5221746608831e-07,-7.31227272860875e-06,-1.61722544584975e-06,1.48000477713937e-06,4.16503450783929e-07,6.09233188745897e-06,4.14772202958196e-06,3.61143456134201e-05,0.000652244999938683,-6.15050910057287e-05,0.000507059374846656
"kabwe","beta1",3.93379025249517e-06,0.000103710338815959,9.77246272978005e-07,5.59510032384451e-07,1.23426314052298e-06,-1.50778022639792e-06,-3.66518299027047e-06,1.78265382876141e-06,4.97076472082931e-06,-4.96346471949331e-06,1.03756524464317e-06,6.46914825125362e-06,3.66750657814488e-06,2.20254836599607e-06,-5.15897287651243e-06,-3.32096398602427e-06,-8.48084609009545e-08,1.37916718644357e-06,-1.46993380336904e-06,-8.37366590858741e-07,-8.0802690281142e-07,9.31120796456496e-07,-3.89804096103626e-07,3.63493295410593e-06,5.61791445371798e-06,-1.26254126824542e-05,4.03461251131217e-06,4.31298994022784e-06,-5.14296600559613e-06,-2.61320253281224e-07,2.08772869907769e-06,5.5467857867456e-07,5.0892188880215e-06,-1.21590169440628e-06,-7.35765362262351e-06,3.38570847951426e-06,-3.75110417729468e-06,-9.10223204368802e-06,-8.15160515649452e-06,6.48106445576952e-07,-1.43385768806655e-06,8.91437042795656e-07,-2.02384165266298e-06,0.000209547219500406,1.46288588607522e-05,-1.55687932732348e-05,0.00174331521761651
"kabwe","beta10",-9.32736343108687e-06,9.77246272978005e-07,2.97522907486522e-05,-5.96213829690118e-06,-5.47723918905857e-06,7.39776022075164e-07,-1.10723703596025e-06,-9.66590232414127e-07,2.34889796964789e-07,-2.36284665438273e-06,3.79634961326951e-06,1.69529796411552e-06,2.39720360072641e-06,-5.97976412049855e-07,2.52908036578054e-06,2.24485877514695e-06,-1.96530935276338e-06,1.38885612866596e-06,-2.56503168909767e-06,1.43851365329108e-06,-2.60551500999924e-07,-1.87259012631955e-06,-3.58692355348173e-07,1.61459722756491e-06,2.8540110681362e-06,1.21359877770469e-07,-1.5528357478358e-06,6.1664750587676e-07,-1.85193645589178e-06,-2.99528487340242e-06,2.99583310306855e-07,-1.98838933321743e-06,1.44335530674294e-06,2.05128197108324e-06,1.16124474197433e-06,5.21607130209153e-06,-1.12066283608902e-06,-9.76325182506792e-07,-5.93026441399607e-07,1.27304178418078e-06,-4.43403302855825e-06,-7.85510980848416e-06,-6.5953871580842e-06,-0.000104734850870304,1.73702728221221e-05,1.05951032142684e-05,9.18887246484418e-05
"kabwe","beta11",-5.89144737266037e-07,5.59510032384451e-07,-5.96213829690118e-06,1.98486759549734e-05,-7.03427506273539e-06,-5.94912909896922e-06,-7.30545691614683e-07,4.13487911831166e-07,2.35477304557535e-06,-2.36499571689156e-07,-2.83805353831984e-06,1.19047401880594e-08,1.78917293914666e-06,2.57440518215582e-06,2.13651296141311e-07,-1.11981566984652e-06,1.99349177921632e-06,-1.71111062724875e-06,2.5052464985432e-06,-1.1382886207073e-06,-6.97415336704812e-07,1.55191940159386e-06,1.5875914106747e-06,3.39374988107783e-06,-2.07310629282182e-06,-2.33038981054659e-06,-5.07190488849458e-07,2.00058672024804e-06,4.01715303859923e-07,1.00413587161986e-06,7.72621114155436e-08,2.85029845962744e-06,-3.8069842085506e-06,-2.06627928189944e-06,-7.35873702081483e-07,1.21794857627245e-07,-4.60512891067721e-07,2.98631285758113e-06,2.55532434100265e-06,8.90205742637175e-08,-8.57205199358822e-07,-2.78890596920588e-06,-4.00014668237379e-06,3.86580253550568e-05,-0.000116914138317338,2.15748704766201e-06,0.000237303587405567
"kabwe","beta12",2.92202648307977e-06,1.23426314052298e-06,-5.47723918905857e-06,-7.03427506273539e-06,3.40634695123066e-05,-9.96954802895076e-06,-4.67653613491593e-06,-3.44860506287277e-06,-6.48637487502253e-06,-1.46600230187086e-06,-1.99791428481698e-06,-4.35646056009183e-07,1.89062745943474e-06,-1.72357904331084e-06,7.77681430772276e-07,3.97638496036643e-06,-4.87194331842541e-07,-4.03162959332394e-07,4.97819032261932e-07,1.83180351664093e-06,-1.33098063350992e-06,2.82575839857414e-06,-1.13568270252614e-06,2.92281946517179e-06,-6.06264225785175e-07,2.93814000157241e-06,-2.73431470035378e-06,3.72236148747572e-06,-7.46009176651422e-07,2.30719036693103e-06,-2.09722464876884e-07,-4.8140097461369e-06,5.46015523970101e-06,7.14640808381662e-07,1.05890667619446e-06,5.67010967084435e-07,-2.06784884401886e-06,5.1179149978247e-06,-4.10583694513503e-06,1.26597968083924e-06,-1.26972281056236e-06,8.05164522921319e-07,-2.0713545448259e-06,-3.35728329175203e-05,-5.45228982683593e-06,2.52254805386619e-06,-6.20872024538224e-05
"kabwe","beta13",1.7544772742888e-06,-1.50778022639792e-06,7.39776022075164e-07,-5.94912909896922e-06,-9.96954802895076e-06,3.94074941868512e-05,-1.26229096561069e-05,-4.43611943439503e-06,-4.32104555511695e-06,-3.52010931277833e-06,-2.00300582769418e-06,1.26250256058656e-06,-4.37136704722063e-07,8.85230722884829e-07,-3.45928803497206e-06,4.44639914700693e-07,-1.57282524323871e-06,3.47296447816633e-06,-1.86481577164269e-06,1.0656421602169e-06,-6.42975453950928e-07,-1.5593143298638e-06,-7.17563591321597e-07,-2.93866651969814e-06,1.52277919270044e-06,2.98009142492843e-06,3.43357193868091e-06,-3.66965440980454e-06,-5.84263722316981e-07,1.33900022359191e-06,6.6175513668575e-07,-2.933831537944e-06,3.59799611824445e-06,6.76799985091843e-06,1.46001745479125e-06,-2.59786446334333e-06,-3.24998497638508e-07,-7.47366662244824e-06,3.78197926028245e-07,1.08241182954915e-07,2.25362925675729e-07,1.2028788931958e-06,9.83575014293658e-08,-0.000147012177761724,-0.000119060485804068,2.21943325545694e-05,-4.57738052412569e-05
"kabwe","beta14",-5.45237133823457e-06,-3.66518299027047e-06,-1.10723703596025e-06,-7.30545691614683e-07,-4.67653613491593e-06,-1.26229096561069e-05,5.67971126221219e-05,-1.51985185543461e-05,-1.14675673223595e-05,-7.87725450356482e-06,-2.715183876294e-06,-1.81359263468609e-06,5.0689945442967e-07,-7.18395661812295e-07,5.50200976371983e-06,-2.59768171160705e-06,3.54123695745684e-06,-3.24595692318769e-06,-2.17135886323045e-06,-1.17583229508194e-06,5.05639788482523e-06,-1.00822220182185e-06,-7.7976702272351e-06,2.30989627880196e-06,-1.87785148367588e-06,6.71978197826056e-06,-6.89390244525334e-07,-4.29315934681514e-06,1.53126251944094e-07,6.22381617725032e-07,-2.93296946467064e-06,-3.01457636717664e-07,2.23597342956932e-06,1.01446820238115e-06,3.4120826442153e-06,-1.99442544106958e-06,4.15648049342046e-06,1.64827556849247e-06,3.40636914473049e-06,-2.86623406015795e-06,-3.13695976544592e-06,-2.63624935932528e-06,4.08441032484498e-07,0.000182980746246739,2.3693246109726e-05,-1.50071213238622e-05,-0.000596277610757511
"kabwe","beta15",6.97130115639193e-07,1.78265382876141e-06,-9.66590232414127e-07,4.13487911831166e-07,-3.44860506287277e-06,-4.43611943439503e-06,-1.51985185543461e-05,5.72076787037866e-05,-1.1800159437166e-05,-7.97269888141037e-06,-4.87783283693883e-06,-4.06247987223764e-06,9.93214472367275e-07,-7.16672464461616e-06,4.98179911174859e-07,-1.89185326249982e-06,-2.59047013818917e-06,-2.153844221299e-07,1.3496949303429e-06,2.12083274613381e-06,-1.60008892426381e-06,-5.20393469842496e-06,5.56008284462313e-06,-2.32253905906339e-06,-8.40681837762379e-06,7.30988075311291e-07,-1.53685861498163e-06,1.1162878739915e-06,-5.34766399048651e-06,2.37788652136255e-06,1.56285643055979e-06,-1.81223202486743e-06,2.04868418403977e-06,2.96897642802816e-06,-2.48344286944445e-06,1.2343409378803e-05,1.07336988483413e-06,5.82870645591758e-06,1.16634898611113e-06,-3.90281361613937e-06,5.89143524120649e-06,-5.12845485689294e-07,1.64218743305847e-06,0.000325586064984038,-1.1985133471235e-05,-2.17894130567672e-06,0.000154122263032386
"kabwe","beta16",3.40810767793137e-06,4.97076472082931e-06,2.34889796964789e-07,2.35477304557535e-06,-6.48637487502253e-06,-4.32104555511695e-06,-1.14675673223595e-05,-1.1800159437166e-05,6.80435745446582e-05,-1.82082119867409e-05,-6.39067198937893e-06,-4.00114012567795e-06,-1.95950090778039e-06,-6.73952103244096e-06,-3.82197974291023e-07,-1.3682454490863e-07,-2.64310420183532e-06,-1.06598886655921e-06,4.15823311417744e-06,8.73499687258836e-08,-1.27600175050446e-06,1.17925738299684e-06,-2.37584372763654e-07,1.02960116287857e-06,8.13851074721931e-06,-1.20027201028768e-05,7.33532469164456e-06,-1.93855335385205e-06,1.09444135710796e-06,-6.65385958236191e-06,8.57473029858851e-06,-2.62252057145391e-06,-7.37504151336674e-06,-4.68039009567501e-06,-1.00081843126587e-06,7.94652560855093e-07,-3.51667266993321e-06,-2.81882972797692e-06,-2.15299945055765e-06,1.89948157634484e-06,3.09706278405345e-06,-3.60380272267872e-08,-1.12046686674441e-06,-3.81454084848676e-05,-8.8029985922015e-05,4.05687792142088e-06,0.000249219406591075
"kabwe","beta17",-1.15480457493904e-06,-4.96346471949331e-06,-2.36284665438273e-06,-2.36499571689156e-07,-1.46600230187086e-06,-3.52010931277833e-06,-7.87725450356482e-06,-7.97269888141037e-06,-1.82082119867409e-05,8.6086450710695e-05,-1.65765311026205e-05,-1.58417993938664e-05,2.13531175100047e-06,-8.2838866873567e-07,-1.29873746985743e-05,-5.90131971430865e-07,3.6922241897985e-06,9.89362967752274e-07,-9.65455040991742e-06,5.58732208247349e-06,-3.27263955592564e-06,7.51892859213985e-06,-1.06146433231322e-05,2.54776481381742e-07,3.20397297490092e-06,-4.8297940223121e-06,-1.96442210851945e-06,-9.74813539994452e-07,-2.53839851541027e-07,-3.11732508244269e-06,9.69983894114591e-07,3.34817984037203e-06,-4.88512244341525e-07,-6.57734488445515e-06,1.135346086609e-06,-5.82963486980247e-06,6.80507383915331e-06,-6.58177949597924e-06,1.2225380031045e-06,-1.53225403806563e-06,-1.2002517767757e-06,1.74164568529632e-06,-5.34354829074006e-07,0.000181421410513141,0.000133399748264635,-2.15032489062024e-05,0.000199320136629671
