"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta5","beta6","beta7","beta8","beta9","mu_D_1","mu_D_2","p_G_D","start_date"
"kabwe","alpha_D",0.000304215168382297,3.97254177661071e-05,6.2818766464467e-05,1.37452975383324e-05,-4.3268545202697e-06,-6.73337679047682e-05,-4.53628175354555e-06,-7.79813209363267e-05,9.8429856392554e-05,1.54506564071106e-05,5.21911191355314e-05,9.17954366224518e-05,-2.0727318614512e-05,-6.51599945352151e-05,-5.48596701204158e-06,-4.29499492463951e-05,6.18555515265133e-05,-6.07164839554118e-05,8.97648023096857e-06,-6.91603878407089e-05,-7.27440948008626e-06,4.66026463176937e-05,-8.12598469568228e-05,-4.30349963198794e-06,2.12811500372117e-05,-0.00011341202147372,1.39352627735268e-06,0.000177487539749351,1.75436269762855e-05,3.02289230941501e-05,-0.00014709842741586,0.000120905023291685,-6.44078021773817e-05,8.77556330033323e-06,1.6857612841965e-05,5.27041129705589e-05,-2.3243251306159e-05,-8.09510539235583e-06,-2.53999485984349e-05,7.08301134359008e-05,4.04385282049162e-05,-1.26282448170705e-05,-7.64524322479287e-05,0.00378700133775682,0.000525203956778926,-0.000451391167962605,0.00301958157323404
"kabwe","beta1",3.97254177661071e-05,0.000362071722488351,-3.40031761602606e-06,1.36435463281566e-05,3.42480669410825e-06,8.90041572163483e-05,-3.55845456823004e-05,-6.57629121654108e-05,3.23171674840294e-05,5.40362410515575e-05,9.49311268226715e-05,-0.000121338836994498,7.29134986645253e-06,-4.22833876616109e-05,6.0604787334902e-06,-0.000108238061392177,0.000123521727668219,-7.33993707556849e-05,4.06515406310361e-05,-7.86193636966209e-05,0.000109912984422528,0.000110074948187689,-0.000146731513252677,2.72567835162821e-05,4.75439487693006e-05,0.000106847065490274,-0.000163141114979563,3.86716034177232e-05,0.00014337479445584,-7.97928375512204e-05,0.000140732147479443,6.42522881056425e-05,4.80285073401544e-05,-0.000100640573394866,-3.44109368751479e-05,0.000263285579835161,-0.000124010165932498,0.000140355947960564,2.09276080160222e-05,-9.65670591296443e-05,5.65744526396691e-05,-3.06775600636938e-05,1.68774340045613e-05,-0.000859790946904421,-0.00355639007868154,5.07055464640689e-05,0.00626272881511917
"kabwe","beta10",6.2818766464467e-05,-3.40031761602606e-06,0.000112412744897158,-1.33193845194674e-05,-5.03002982975618e-06,1.14124095209054e-05,-1.55905446788921e-05,-4.08990813431708e-05,-4.54495559561954e-05,-4.6207560491827e-05,0.00010290948211186,0.000114240914039451,-4.365594314123e-05,3.96503519478843e-05,-6.25722354567132e-05,-2.93224160021119e-06,1.43936088628191e-05,-1.76887742742917e-09,1.32835635488237e-05,-7.94130270351275e-05,-1.01469808345634e-05,6.06142410053052e-05,1.95536595218959e-06,3.46262780837885e-05,3.72706650743977e-06,0.000140778873079198,2.34492434583626e-06,-5.74833294164139e-05,3.80125857649295e-05,5.51740118557515e-05,-9.81151107240545e-05,6.0250839310471e-05,-6.47378136924263e-05,-2.17831740603685e-05,-1.73060545546291e-05,-1.53819867842168e-05,-2.99172366033104e-05,-6.23526865638237e-05,-1.44487780182558e-05,3.80389315204093e-05,4.84596417490265e-05,-6.1060189820934e-05,-6.62871241659093e-05,-0.000182949652691826,0.000272299359606437,-0.000149183650826536,-0.00782644653205625
"kabwe","beta11",1.37452975383324e-05,1.36435463281566e-05,-1.33193845194674e-05,5.31901991450192e-05,-5.39046974044773e-07,1.90026692071399e-05,-1.57951435484875e-05,-3.15214932201489e-06,6.17815790512232e-06,-2.11080498872777e-05,-1.66056151107414e-07,-0.000100544755520825,2.79524840158133e-05,3.06125858061045e-05,4.25231701371386e-05,1.7928343495521e-05,1.01243345384253e-05,-7.95073310859121e-08,-7.15883046869434e-06,-1.3417937820778e-05,5.64851610558922e-05,8.90734613215066e-06,-4.17205477270347e-05,9.10953616483117e-06,2.82091030095795e-05,-5.8826280261146e-05,2.62612779268961e-05,9.58609022125122e-06,1.59220733717355e-05,-3.53794363506786e-05,4.79527755824618e-05,5.17126667656487e-06,-1.35274437734392e-05,-5.29217316354465e-05,-1.27419660901973e-05,3.9189100775627e-05,-8.36231389117298e-05,8.02253720506568e-06,-7.88249024039795e-06,-4.9195825693391e-06,-1.35643401723475e-05,7.18827763228166e-06,4.76171583625621e-06,-0.000586029802378005,-0.000810067947966627,7.2649733297176e-05,0.00122587473328825
"kabwe","beta12",-4.3268545202697e-06,3.42480669410825e-06,-5.03002982975618e-06,-5.39046974044773e-07,4.98668246393798e-05,-8.63299365900301e-06,4.23740185875771e-06,-4.92239947346051e-05,1.12799580732137e-05,8.97388705010253e-06,1.30627799271161e-05,-3.65662409873487e-05,-1.44189001332794e-05,-9.91963561667076e-06,9.60993574351643e-06,8.33117544387531e-06,-3.88603566355096e-06,-8.68769748976395e-07,1.52525408274928e-05,1.16987918457091e-05,1.2675141946088e-05,2.1339865306663e-06,-3.43757791996801e-05,-5.49962805982239e-06,8.94290773519942e-05,-7.46493733961542e-05,-3.22073045514919e-05,4.48820202353164e-05,2.37078846277047e-05,-2.28749690849144e-05,1.65191469186381e-05,-1.84355998295537e-05,2.99491210761083e-05,3.31458740832978e-06,2.75374859207085e-05,4.06160021653825e-05,-4.81695680427928e-05,2.42057184672268e-05,1.41299843065182e-05,-3.08191600865119e-06,-1.64711403510464e-05,5.78455016538188e-06,-6.46236641571363e-06,-0.000237882407615258,-0.000664787155000589,0.000134290252208979,0.00111108789188675
"kabwe","beta13",-6.73337679047682e-05,8.90041572163483e-05,1.14124095209054e-05,1.90026692071399e-05,-8.63299365900301e-06,0.000132111494967138,-4.93992215608338e-05,2.10802226843714e-05,-7.54584665468333e-05,-6.20918985855907e-05,4.02313698456134e-05,-0.000113948850091305,1.75660267819861e-05,9.73733030656811e-05,1.66255890155239e-05,2.10854385181986e-06,1.76196735003056e-05,2.81078126912134e-05,-1.78664152290567e-05,-3.34431207699396e-05,8.10610038737906e-05,4.95964017853096e-05,-5.62839370633587e-05,3.01974700064385e-05,2.56194833659013e-05,0.000191446546701537,3.39265084418205e-06,-0.00019179961228567,9.31292059668338e-05,-5.01726793830446e-05,8.98618227996736e-05,1.30334169462967e-06,-2.01340841994644e-07,-6.9211122605294e-05,-5.09269800562035e-05,5.89434250176634e-05,-6.95837809955072e-05,-1.51027014201466e-05,5.68145614675814e-06,-6.6955191156015e-05,2.56955916086066e-05,-2.81788254334965e-05,2.40658220876371e-05,-0.00332919740937847,-0.00164101087919188,0.000203365278638788,-0.00561560630306412
"kabwe","beta14",-4.53628175354555e-06,-3.55845456823004e-05,-1.55905446788921e-05,-1.57951435484875e-05,4.23740185875771e-06,-4.93992215608338e-05,8.73113697698816e-05,-3.46206207556634e-05,-2.30711319069053e-06,3.99187100748088e-05,-5.06258318652689e-05,6.33550760109753e-05,-1.15729554171223e-06,-2.2708181895747e-05,2.80036386623537e-06,-1.08882535395509e-05,-3.27329424675381e-05,-1.49242971123859e-05,1.90485993776839e-05,2.66410973426994e-05,-3.44835668132305e-05,-4.12655263815578e-05,5.42271560937303e-05,-5.81518910819643e-06,8.78505623430729e-06,-0.000127367224548946,-2.12084643157146e-05,8.78435510320735e-05,-5.06488685116608e-05,1.10852096385606e-05,-4.95407759098319e-05,-9.94539256567815e-06,4.8476278752627e-05,6.98997532629152e-05,4.33049245517231e-05,-2.49980609883464e-05,3.64067719052736e-05,3.59572137671486e-05,-3.82384147623717e-06,1.57896049081774e-05,-2.1684231593086e-05,6.5663785194171e-06,-9.13775944105348e-07,0.00114742044066485,0.000591286533554005,3.54205550241741e-05,0.00200928333529519
"kabwe","beta15",-7.79813209363267e-05,-6.57629121654108e-05,-4.08990813431708e-05,-3.15214932201489e-06,-4.92239947346051e-05,2.10802226843714e-05,-3.46206207556634e-05,0.000204200386191238,-5.37465348857229e-05,-6.60169035076158e-05,-8.74801426209699e-05,1.13950466649736e-06,-1.0748845192154e-05,-2.84329183529213e-05,9.20256558018008e-06,5.34644625285755e-05,-1.45422573368381e-05,7.0266310399614e-06,-4.1578382472561e-05,7.12086311558851e-05,-7.55351557753518e-05,-3.17055774021794e-05,6.22269126853687e-05,-1.07526641283703e-05,-0.000144206628047137,0.000104846355162063,0.000143009421318345,-0.000188493144111019,-6.33763889524672e-05,3.44358779331235e-05,4.30482567733653e-05,-8.23012451554875e-05,1.1541777294566e-06,9.30734147412543e-06,-4.34128770155603e-05,-8.62086472982592e-05,0.000135551112502531,-6.31025783240298e-06,-1.06565385062274e-05,-9.51784802407185e-06,-3.45594601371827e-05,5.1461926951836e-05,5.88288288844892e-05,-0.000912765425295186,-2.28522592435431e-05,0.000109942207284351,-0.00111313215519571
"kabwe","beta16",9.8429856392554e-05,3.23171674840294e-05,-4.54495559561954e-05,6.17815790512232e-06,1.12799580732137e-05,-7.54584665468333e-05,-2.30711319069053e-06,-5.37465348857229e-05,0.000181308830683674,7.24231212006079e-05,-5.4824694858139e-05,-1.21067191787191e-05,1.92187904618418e-05,-0.000140060832426013,3.41116585201971e-05,-2.48766773386292e-05,2.52766524094892e-05,-2.72246822303182e-05,-1.81167706492984e-06,1.77204117568725e-06,3.05141382273942e-05,-4.1837903548504e-05,-9.99577375802752e-06,-6.51161982615139e-05,1.19906717801546e-05,-0.000269913997872782,-4.02796109548314e-05,0.000221219550639621,-8.57528126303831e-06,-5.49734958352208e-05,2.83516880182034e-05,1.10653411093234e-05,-6.95723816334299e-06,8.53974012962588e-05,4.10338241821271e-05,4.32349661267714e-05,-5.19017550796076e-06,8.80820814024491e-05,2.04899817612701e-05,2.89301186250764e-05,-2.32947545236429e-05,5.57079957315406e-05,-1.28695578426882e-05,0.00331501969075824,0.00127847986891433,-0.00033809942351333,0.0122658645704552
"kabwe","beta17",1.54506564071106e-05,5.40362410515575e-05,-4.6207560491827e-05,-2.11080498872777e-05,8.97388705010253e-06,-6.20918985855907e-05,3.99187100748088e-05,-6.60169035076158e-05,7.24231212006079e-05,0.000187724547145701,-3.83884740096334e-05,-4.245229910855e-05,4.13809100819624e-05,-9.36638609030923e-05,3.25284577493035e-05,-7.7598276094558e-05,2.43824255338904e-05,-3.11895698908469e-05,3.77852970524042e-05,3.57339129870893e-05,3.76061224529258e-05,-4.27833072553964e-05,-1.15959127151411e-05,-2.14819492670397e-05,9.84350720908388e-06,-0.000177634116622141,-8.80664613875914e-05,0.000222678475743325,-3.65295583877179e-07,-6.13840799644014e-05,1.18586745524324e-05,5.55125522698103e-05,5.45275358023233e-05,5.75770174534073e-06,5.97186715058693e-05,8.17515162907327e-05,-1.7306434325843e-05,8.58353452362767e-05,4.35971316854431e-05,-2.34768656533006e-05,-2.08560470382819e-05,-1.07553483074205e-05,7.46663265290088e-06,0.00140793472862341,0.000793803068538365,4.72242496027319e-05,0.00950616481095969
